TIME,EC:1,LHY:1,ZTL:1,PRR9:1,TOC1:1,Light:1
1.76,0.677828,0.325638,0.420051,0.563148,1.05797,0.104242
1.78,0.69703,0.319952,0.418062,0.552223,1.06331,0.106582
1.8,0.755077,0.315306,0.412091,0.557657,1.08594,0.108946
1.82,0.777553,0.310793,0.405868,0.549458,1.09774,0.111335
1.84,0.764239,0.304653,0.400323,0.543205,1.07795,0.113748
1.86,0.749144,0.298631,0.395527,0.53509,1.05673,0.116186
1.88,0.734471,0.292777,0.394151,0.525721,1.03588,0.118648
1.9,0.720309,0.29407,0.388398,0.520717,1.01821,0.121133
1.92,0.707287,0.324139,0.383625,0.515084,1.0027,0.123643
1.94,0.694895,0.318467,0.38036,0.506825,0.991404,0.126177
1.96,0.689663,0.31319,0.37611,0.497019,0.977733,0.128735
1.98,0.716388,0.309383,0.394302,0.532749,0.987573,0.131317
2,0.70439,0.312104,0.417518,0.562228,0.969263,0.133923
2.02,0.748779,0.318654,0.409495,0.551963,0.979696,0.136552
2.04,0.734973,0.31552,0.406229,0.550141,0.960775,0.139205
2.06,0.76159,0.309858,0.399923,0.556448,0.972155,0.141882
2.08,0.753896,0.303785,0.392266,0.551075,0.957317,0.144582
2.1,0.74026,0.300768,0.398792,0.544863,0.939303,0.147306
2.12,0.728146,0.313922,0.395351,0.542752,0.920799,0.150053
2.14,0.723078,0.309172,0.389481,0.54325,0.908285,0.152823
2.16,0.708764,0.3031,0.39292,0.543008,0.890305,0.155617
2.18,0.695731,0.297451,0.385663,0.534122,0.873368,0.158433
2.2,0.728058,0.292003,0.385312,0.542461,0.869347,0.161273
2.22,0.753043,0.314392,0.383055,0.541903,0.862508,0.164136
2.24,0.746434,0.308591,0.394318,0.552395,0.850033,0.167021
2.26,0.73982,0.302716,0.410686,0.546362,0.839434,0.16993
2.28,0.725176,0.296779,0.402577,0.53722,0.82286,0.172861
2.3,0.710848,0.30925,0.395399,0.526907,0.807916,0.175815
2.32,0.738841,0.348379,0.396231,0.520548,0.814723,0.178792
2.34,0.727479,0.342392,0.413556,0.529388,0.803647,0.181791
2.36,0.716601,0.338919,0.408596,0.52363,0.788869,0.184812
2.38,0.702423,0.334214,0.400714,0.513448,0.773259,0.187856
2.4,0.775445,0.330837,0.415876,0.509099,0.791216,0.190922
2.42,0.762086,0.325518,0.408463,0.502675,0.777959,0.19401
2.44,0.780141,0.333324,0.408844,0.49889,0.782275,0.197121
2.46,0.764792,0.326928,0.403948,0.491895,0.767866,0.200253
2.48,0.760512,0.323033,0.4093,0.502019,0.765137,0.203407
2.5,0.745661,0.317424,0.401894,0.492909,0.750219,0.206584
2.52,0.777611,0.321662,0.407833,0.486881,0.757752,0.209781
2.54,0.762306,0.315295,0.407859,0.495322,0.742816,0.213001
2.56,0.750826,0.309116,0.408377,0.490391,0.730401,0.216242
2.58,0.740208,0.30382,0.409008,0.484584,0.719408,0.219505
2.6,0.725677,0.302056,0.401083,0.47536,0.705359,0.222789
2.62,0.711532,0.296572,0.39495,0.470996,0.691797,0.226094
2.64,0.704921,0.292637,0.392792,0.487566,0.681366,0.229421
2.66,0.695857,0.286932,0.386269,0.478531,0.670141,0.232768
2.68,0.682509,0.281299,0.379194,0.470709,0.65723,0.236137
2.7,0.735998,0.294697,0.381878,0.493014,0.681308,0.239527
2.72,0.728169,0.312853,0.38068,0.488729,0.673236,0.242937
2.74,0.713767,0.307038,0.389224,0.496118,0.659933,0.246368
2.76,0.729881,0.314301,0.391145,0.490973,0.681076,0.24982
2.78,0.716332,0.319024,0.384827,0.482517,0.667808,0.253293
2.8,0.705968,0.312858,0.383462,0.47317,0.661908,0.256786
2.82,0.69449,0.316359,0.376285,0.471666,0.65995,0.260299
2.84,0.682938,0.314086,0.370733,0.464683,0.647817,0.263833
2.86,0.675318,0.310085,0.364126,0.459412,0.639445,0.267387
2.88,0.661953,0.304123,0.357164,0.450433,0.62679,0.27096
2.9,0.65698,0.429369,0.365018,0.445478,0.623311,0.274554
2.92,0.643979,0.43997,0.363976,0.441526,0.611733,0.278168
2.94,0.631783,0.431566,0.358924,0.437675,0.600023,0.281802
2.96,0.620831,0.42372,0.355326,0.454919,0.589623,0.285455
2.98,0.61678,0.418889,0.35395,0.450178,0.582997,0.289128
3,0.6046,0.415474,0.347363,0.441785,0.571461,0.29282
3.02,0.593125,0.414045,0.353712,0.437613,0.560358,0.296532
3.04,0.58416,0.411575,0.350128,0.43,0.549967,0.300263
3.06,0.574705,0.417469,0.344508,0.42832,0.540823,0.304013
3.08,0.567527,0.409203,0.344013,0.42221,0.53375,0.307782
3.1,0.628004,0.414316,0.337426,0.446558,0.581589,0.31157
3.12,0.616155,0.406214,0.341328,0.450054,0.57118,0.315377
3.14,0.610871,0.402214,0.350606,0.45465,0.570962,0.319203
3.16,0.631444,0.408559,0.35646,0.466385,0.568986,0.323048
3.18,0.623413,0.403291,0.350142,0.460719,0.56514,0.326911
3.2,0.612782,0.39605,0.346961,0.454437,0.555929,0.330792
3.22,0.600649,0.388317,0.340101,0.445472,0.544923,0.334692
3.24,0.69286,0.405455,0.357703,0.471337,0.56277,0.33861
3.26,0.685271,0.411222,0.355207,0.465778,0.553137,0.342547
3.28,0.677757,0.426831,0.351015,0.459798,0.549633,0.346501
3.3,0.667979,0.433712,0.344208,0.451083,0.543906,0.350473
3.32,0.656168,0.431373,0.340738,0.442549,0.534533,0.354463
3.34,0.644938,0.423371,0.347847,0.43915,0.525025,0.358471
3.36,0.652097,0.436572,0.358574,0.448623,0.529066,0.362496
3.38,0.639201,0.427927,0.369568,0.446804,0.518602,0.366539
3.4,0.627043,0.425346,0.370478,0.443418,0.508997,0.370599
3.42,0.614981,0.42235,0.373109,0.468888,0.499191,0.374676
3.44,0.611187,0.41584,0.373488,0.469188,0.520802,0.378771
3.46,0.60176,0.418379,0.387879,0.480977,0.530267,0.382883
3.48,0.596529,0.414292,0.381191,0.472103,0.527558,0.387011
3.5,0.585424,0.413394,0.394829,0.467392,0.518579,0.391156
3.52,0.577122,0.408298,0.387861,0.45901,0.51188,0.395318
3.54,0.573472,0.400557,0.423864,0.456035,0.5022,0.399497
3.56,0.563413,0.695024,0.430265,0.465137,0.492392,0.403692
3.58,0.552795,0.681682,0.4318,0.466928,0.484104,0.407903
3.6,0.542809,0.668691,0.42745,0.480873,0.475664,0.412131
3.62,0.536849,0.671636,0.433996,0.501592,0.472049,0.416375
3.64,0.528736,0.661756,0.437546,0.513664,0.469152,0.420634
3.66,0.521229,0.657713,0.450231,0.523333,0.461734,0.42491
3.68,0.518062,0.645577,0.455797,0.517445,0.463318,0.429201
3.7,0.510465,0.634163,0.469304,0.545412,0.46015,0.433508
3.72,0.501826,0.621802,0.462002,0.547186,0.453729,0.437831
3.74,0.492693,0.610306,0.461461,0.540643,0.445897,0.442169
3.76,0.483111,0.599821,0.457595,0.540423,0.438939,0.446522
3.78,0.564613,0.600011,0.458611,0.534698,0.498175,0.450891
3.8,0.555182,0.629745,0.46017,0.524132,0.489632,0.455274
3.82,0.544688,0.763028,0.451304,0.515099,0.481285,0.459672
3.84,0.568163,0.748099,0.454948,0.531924,0.488807,0.464086
3.86,0.557479,0.733636,0.448675,0.538519,0.479201,0.468514
3.88,0.548573,0.719838,0.442121,0.532767,0.473921,0.472956
3.9,0.5493,0.718632,0.445204,0.539014,0.471863,0.477413
3.92,0.547785,0.735837,0.463592,0.528698,0.475743,0.481884
3.94,0.537233,0.725756,0.461297,0.520488,0.46659,0.48637
3.96,0.526961,0.712986,0.471748,0.525889,0.458302,0.490869
3.98,0.520104,0.699804,0.509801,0.5667,0.454209,0.495383
4,0.514284,0.685986,0.535561,0.591974,0.455156,0.49991
4.02,0.5114,0.684146,0.544471,0.586965,0.454079,0.504451
4.04,0.501517,0.675238,0.536855,0.57648,0.445357,0.509006
4.06,0.540161,0.662202,0.571084,0.576354,0.459417,0.513574
4.08,0.530266,0.664556,0.561678,0.578225,0.450592,0.518155
4.1,0.520478,0.665779,0.551896,0.568466,0.442083,0.52275
4.12,0.510754,0.652605,0.613281,0.576073,0.434552,0.527358
4.14,0.547073,0.64479,0.621073,0.605978,0.458696,0.531979
4.16,0.5413,0.639661,0.652341,0.682345,0.45338,0.536612
4.18,0.530721,0.629356,0.641967,0.676023,0.444699,0.541258
4.2,0.520614,0.617457,0.659743,0.664313,0.436028,0.545917
4.22,0.511264,0.605898,0.653879,0.660788,0.427779,0.550588
4.24,0.501687,0.642462,0.644403,0.6561,0.419409,0.555272
4.26,0.496393,0.729123,0.64126,0.646906,0.416021,0.559968
4.28,0.487848,0.719334,0.628771,0.636748,0.410202,0.564676
4.3,0.478213,0.712347,0.618587,0.632175,0.402807,0.569395
4.32,0.484975,0.71385,0.611085,0.620581,0.405848,0.574127
4.34,0.478835,0.701614,0.605795,0.612429,0.398591,0.57887
4.36,0.469586,0.725684,0.594456,0.601416,0.390846,0.583625
4.38,0.461184,0.711576,0.589137,0.611208,0.383999,0.588391
4.4,0.453811,0.697876,0.60676,0.611417,0.376515,0.593169
4.42,0.446165,0.692946,0.59824,0.602895,0.370205,0.597957
4.44,0.456429,0.684757,0.590144,0.598479,0.379485,0.602757
4.46,0.458276,0.687979,0.59492,0.60307,0.394621,0.607568
4.48,0.464394,0.695278,0.592307,0.610865,0.387055,0.612389
4.5,0.455638,0.685058,0.594478,0.603477,0.379837,0.617221
4.52,0.48077,0.675787,0.583022,0.701313,0.508663,0.622063
4.54,0.52472,0.668105,0.628436,0.737241,0.533949,0.626916
4.56,0.514643,0.654876,0.665052,0.723025,0.523601,0.631779
4.58,0.504587,0.663248,0.652162,0.708723,0.513248,0.636652
4.6,0.495255,0.655082,0.640147,0.69471,0.503242,0.641535
4.62,0.513617,0.642371,0.641595,0.695719,0.512929,0.646428
4.64,0.505821,0.631319,0.635734,0.692656,0.503736,0.651331
4.66,0.49674,0.618819,0.668565,0.717335,0.494731,0.656243
4.68,0.490346,0.607464,0.664816,0.720517,0.495936,0.661165
4.7,0.483965,0.597419,0.661397,0.717426,0.491667,0.666095
4.72,0.479964,0.590124,0.655186,0.742822,0.482609,0.671035
4.74,0.49711,0.694726,0.662203,0.787651,0.475997,0.675985
4.76,0.492493,0.685216,0.659385,0.772246,0.469904,0.680942
4.78,0.482751,0.671907,0.647186,0.757153,0.460605,0.685909
4.8,0.481294,0.662821,0.649068,0.750515,0.463725,0.690884
4.82,0.47183,0.724591,0.642784,0.757337,0.454588,0.695868
4.84,0.462585,0.715733,0.648087,0.780605,0.447286,0.70086
4.86,0.453577,0.705496,0.638522,0.765952,0.439341,0.705861
4.88,0.446453,0.723087,0.642067,0.776808,0.446094,0.710869
4.9,0.438384,0.70878,0.630424,0.764555,0.437953,0.715885
4.92,0.438847,0.694764,0.622553,0.750955,0.441382,0.720909
4.94,0.430291,0.683535,0.651043,0.774653,0.437586,0.725941
4.96,0.424316,0.672395,0.646974,0.762773,0.431196,0.73098
4.98,0.416672,0.663412,0.638356,0.751523,0.422773,0.736027
5,0.409738,0.658622,0.639824,0.753639,0.429126,0.741081
5.02,0.419559,0.646811,0.716314,0.831861,0.421713,0.746142
5.04,0.414063,0.63628,0.702689,0.83715,0.417662,0.75121
5.06,0.40975,0.627762,0.700999,0.825433,0.409496,0.756284
5.08,0.403647,0.615494,0.699145,0.844316,0.403759,0.761366
5.1,0.416392,0.611713,0.732166,0.851502,0.40089,0.766454
5.12,0.421393,0.60664,0.729171,0.845387,0.406666,0.771548
5.14,0.414599,0.595139,0.727024,0.954038,0.398662,0.776649
5.16,0.418172,0.583626,0.802846,0.937412,0.400198,0.781756
5.18,0.410409,0.572767,0.790348,0.92348,0.392298,0.786868
5.2,0.419179,0.56179,0.798527,0.939848,0.389792,0.791987
5.22,0.411882,0.564395,0.807903,0.944226,0.391547,0.797111
5.24,0.41376,0.569224,0.799929,0.926209,0.384014,0.802241
5.26,0.408777,0.558648,0.789856,0.918235,0.378387,0.807376
5.28,0.400972,0.548173,0.775126,0.901704,0.37115,0.812517
5.3,0.393039,0.538057,0.776766,0.886716,0.363851,0.817663
5.32,0.386847,0.546288,0.763844,0.87333,0.361909,0.822813
5.34,0.383618,0.539783,0.8439,0.893789,0.358875,0.827969
5.36,0.388235,0.531425,0.827892,1.01157,0.359187,0.833129
5.38,0.380725,0.524451,0.813156,0.994874,0.353477,0.838294
5.4,0.373443,0.51494,0.804403,0.99312,0.346531,0.843463
5.42,0.372958,0.644828,0.826299,1.03221,0.343865,0.848637
5.44,0.367115,0.635908,0.831494,1.03982,0.338922,0.853814
5.46,0.360162,0.624048,0.815429,1.02105,0.332593,0.858996
5.48,0.353984,0.619158,0.806118,1.02452,0.326212,0.864182
5.5,0.348293,0.611023,0.790881,1.01254,0.321891,0.869371
5.52,0.341444,0.60078,0.783711,0.99289,0.315607,0.874564
5.54,0.340895,0.590353,0.785822,0.975063,0.31909,0.87976
5.56,0.335611,0.579648,0.783835,0.956102,0.314314,0.88496
5.58,0.378518,0.570612,0.814647,0.967965,0.322984,0.890163
5.6,0.371068,0.565046,0.806185,1.03349,0.31665,0.895368
5.62,0.36384,0.555368,0.792047,1.0131,0.310638,0.900577
5.64,0.35741,0.544594,0.81889,1.01328,0.30474,0.905788
5.66,0.351221,0.53607,0.817384,1.07775,0.310628,0.911002
5.68,0.346304,0.525534,0.819748,1.089,0.308058,0.916219
5.7,0.342456,0.516079,0.817188,1.07917,0.303239,0.921438
5.72,0.341788,0.50613,0.863031,1.17446,0.300651,0.926658
5.74,0.335029,0.496259,0.852263,1.15817,0.29473,0.931881
5.76,0.331424,0.486509,0.862631,1.18985,0.302035,0.937106
5.78,0.33044,0.480188,0.852149,1.1879,0.301282,0.942332
5.8,0.328028,0.474949,0.904406,1.27956,0.301711,0.94756
5.82,0.357374,0.465865,1.04252,1.45115,0.338795,0.95279
5.84,0.352555,0.459899,1.02854,1.43478,0.332632,0.958021
5.86,0.362851,0.457111,1.01876,1.46985,0.340053,0.963253
5.88,0.355834,0.448127,1.01491,1.45879,0.333594,0.968486
5.9,0.349449,0.441863,1.00374,1.43471,0.328855,0.973719
5.92,0.343303,0.434709,0.986814,1.41636,0.32308,0.978954
5.94,0.34969,0.427252,0.977505,1.52309,0.343129,0.984189
5.96,0.343777,0.434707,0.95897,1.49342,0.337153,0.989425
5.98,0.337489,0.429878,0.96469,1.48366,0.331153,0.99466
6,0.339758,0.42289,0.965549,1.47094,0.332957,0.999896
6.02,0.336195,0.415602,0.965695,1.46239,0.329892,1.00513
6.04,0.332124,0.407496,0.996135,1.48305,0.325676,1.01037
6.06,0.326143,0.414288,0.979936,1.45493,0.31977,1.0156
6.08,0.321959,0.424407,0.989445,1.44693,0.31919,1.02084
6.1,0.315788,0.41847,0.978489,1.42642,0.314438,1.02607
6.12,0.355237,0.414794,1.03765,1.46914,0.384914,1.03131
6.14,0.364133,0.413225,1.02002,1.44335,0.378344,1.03654
6.16,0.36969,0.405254,1.08025,1.51689,0.385364,1.04177
6.18,0.366091,0.400329,1.07664,1.59624,0.385874,1.047
6.2,0.358877,0.392521,1.0558,1.56475,0.378259,1.05223
6.22,0.352912,0.387726,1.03582,1.53549,0.371141,1.05746
6.24,0.347587,0.418026,1.01673,1.50577,0.365327,1.06269
6.26,0.341032,0.410596,1.00352,1.494,0.362384,1.06791
6.28,0.335712,0.444249,0.984399,1.46502,0.356243,1.07313
6.3,0.329139,0.43727,0.971182,1.4501,0.349254,1.07836
6.32,0.322655,0.430625,0.952408,1.42463,0.342354,1.08357
6.34,0.317702,0.422123,0.935076,1.3977,0.339859,1.08879
6.36,0.381924,0.413844,0.939712,1.40954,0.342269,1.09401
6.38,0.374413,0.406211,0.980007,1.42194,0.336893,1.09922
6.4,0.376338,0.41277,0.995255,1.40301,0.335637,1.10443
6.42,0.375057,0.404967,0.97602,1.37892,0.335181,1.10963
6.44,0.367795,0.401172,0.962249,1.36517,0.329343,1.11483
6.46,0.360644,0.393428,0.9496,1.34133,0.323042,1.12003
6.48,0.353757,0.387222,0.933385,1.31697,0.316899,1.12523
6.5,0.364236,0.381165,0.969993,1.30203,0.315207,1.13042
6.52,0.357124,0.376595,0.952479,1.27745,0.309032,1.13561
6.54,0.358085,0.387199,0.963091,1.28405,0.31108,1.1408
6.56,0.351363,0.37993,0.955323,1.27211,0.308978,1.14598
6.58,0.344778,0.372496,0.974985,1.29272,0.303421,1.15116
6.6,0.339115,0.366155,0.961373,1.27704,0.298539,1.15633
6.62,0.348114,0.39423,0.979716,1.39828,0.309081,1.1615
6.64,0.346761,0.404049,1.0297,1.3737,0.321794,1.16667
6.66,0.342204,0.398377,1.16894,1.36651,0.329405,1.17183
6.68,0.343018,0.390503,1.1612,1.34835,0.328881,1.17698
6.7,0.360695,0.398904,1.22535,1.43442,0.327308,1.18213
6.72,0.355143,0.392482,1.20457,1.41,0.320926,1.18728
6.74,0.351606,0.399977,1.18317,1.40655,0.318544,1.19242
6.76,0.347893,0.401815,1.1633,1.42726,0.322705,1.19756
6.78,0.347728,0.395317,1.14868,1.42612,0.317895,1.20269
6.8,0.348764,0.399264,1.14579,1.40694,0.315509,1.20781
6.82,0.347651,0.392675,1.24974,1.55216,0.314277,1.21293
6.84,0.340774,0.38495,1.22571,1.523,0.308059,1.21804
6.86,0.336072,0.378356,1.20333,1.49495,0.304502,1.22315
6.88,0.329809,0.373902,1.19059,1.46664,0.298562,1.22825
6.9,0.351474,0.366954,1.23094,1.54586,0.294257,1.23334
6.92,0.34463,0.362713,1.20806,1.51845,0.288447,1.23843
6.94,0.339436,0.35824,1.18429,1.49339,0.284517,1.24351
6.96,0.344982,0.35166,1.18136,1.46792,0.284946,1.24859
6.98,0.340228,0.3573,1.16123,1.44164,0.281445,1.25366
7,0.350486,0.366098,1.1837,1.50046,0.278253,1.25872
7.02,0.343977,0.35912,1.16211,1.47395,0.273183,1.26377
7.04,0.338133,0.35503,1.14452,1.46145,0.268724,1.26882
7.06,0.333026,0.34817,1.14278,1.43584,0.264607,1.27386
7.08,0.330813,0.348693,1.12074,1.42909,0.266148,1.27889
7.1,0.325163,0.341962,1.10937,1.41232,0.260971,1.28392
7.12,0.323142,0.342278,1.10693,1.50546,0.258298,1.28893
7.14,0.318566,0.341134,1.17179,1.48405,0.260676,1.29394
7.16,0.324598,0.335832,1.16508,1.45679,0.268835,1.29894
7.18,0.336473,0.330155,1.16483,1.459,0.276656,1.30393
7.2,0.3383,0.336242,1.17524,1.46542,0.278306,1.30892
7.22,0.338472,0.337632,1.17134,1.59283,0.276558,1.31389
7.24,0.335679,0.33545,1.1486,1.57308,0.273862,1.31886
7.26,0.350371,0.329462,1.33074,1.54354,0.277424,1.32382
7.28,0.345558,0.323691,1.31407,1.52781,0.274139,1.32877
7.3,0.341455,0.318605,1.38046,1.60999,0.271711,1.33371
7.32,0.342935,0.312831,1.36101,1.68967,0.276757,1.33864
7.34,0.341471,0.32058,1.33716,1.6605,0.283834,1.34356
7.36,0.341646,0.321417,1.33596,1.6376,0.298082,1.34847
7.38,0.335519,0.315348,1.31774,1.61399,0.293185,1.35338
7.4,0.362719,0.318285,1.29803,1.63164,0.289148,1.35827
7.42,0.359367,0.312325,1.29052,1.62048,0.285291,1.36315
7.44,0.355713,0.331702,1.27903,1.59048,0.289385,1.36803
7.46,0.353572,0.326159,1.27308,1.63581,0.285695,1.37289
7.48,0.37996,0.32359,1.29203,1.68653,0.293278,1.37774
7.5,0.37542,0.317402,1.31705,1.67759,0.288029,1.38259
7.52,0.368022,0.31231,1.29263,1.64501,0.282564,1.38742
7.54,0.368167,0.310995,1.2742,1.62254,0.277998,1.39224
7.56,0.368168,0.32324,1.25157,1.59172,0.277423,1.39705
7.58,0.361874,0.320276,1.22812,1.56265,0.272252,1.40185
7.6,0.365982,0.315321,1.26798,1.57592,0.286486,1.40664
7.62,0.361934,0.483499,1.24948,1.55152,0.283773,1.41142
7.64,0.355652,0.477986,1.23251,1.52667,0.279098,1.41619
7.66,0.348643,0.468652,1.21257,1.50139,0.273608,1.42094
7.68,0.343846,0.459898,1.19198,1.47208,0.269444,1.42569
7.7,0.337048,0.450842,1.16839,1.44293,0.264111,1.43042
7.72,0.330782,0.460734,1.15418,1.41957,0.259701,1.43514
7.74,0.334599,0.472619,1.19393,1.50581,0.273854,1.43985
7.76,0.330274,0.495015,1.22676,1.49264,0.27369,1.44454
7.78,0.410172,0.528222,1.32055,1.66853,0.27045,1.44923
7.8,0.402201,0.52329,1.29833,1.65229,0.265112,1.4539
7.82,0.394615,0.514892,1.28722,1.62224,0.260258,1.45856
7.84,0.386853,0.516076,1.26727,1.60079,0.255367,1.4632
7.86,0.380462,0.5121,1.248,1.57867,0.250612,1.46784
7.88,0.376368,0.503125,1.24484,1.59709,0.254871,1.47246
7.9,0.373043,0.495321,1.22163,1.64719,0.252156,1.47707
7.92,0.366158,0.485928,1.20557,1.62465,0.247356,1.48166
7.94,0.365074,0.483454,1.18569,1.60456,0.248483,1.48624
7.96,0.357955,0.478519,1.16279,1.58816,0.24752,1.49081
7.98,0.354339,0.469124,1.15298,1.57474,0.243599,1.49537
8,0.347527,0.459959,1.17034,1.57605,0.239098,1.49991
8.02,0.343134,0.464698,1.14887,1.54705,0.237287,1.50444
8.04,0.336559,0.465226,1.13409,1.53422,0.232677,1.50895
8.06,0.329905,0.45959,1.11867,1.51334,0.229795,1.51345
8.08,0.331146,0.471529,1.1072,1.54216,0.249834,1.51794
8.1,0.333699,0.463499,1.09335,1.52607,0.251861,1.52241
8.12,0.393661,0.47296,1.18976,1.50586,0.252686,1.52687
