TIME,EC:1,LHY:1,ZTL:1,PRR9:1,TOC1:1,Light:1
2.1,0.624616,0.502577,0.561285,0.615884,0.652132,0.147306
2.12,0.621101,0.496815,0.565183,0.624972,0.654047,0.150053
2.14,0.611595,0.491842,0.559792,0.613556,0.644637,0.152823
2.16,0.627304,0.483096,0.556263,0.625931,0.672175,0.155617
2.18,0.615934,0.47371,0.564791,0.628595,0.659647,0.158433
2.2,0.633462,0.493189,0.595041,0.661544,0.714384,0.161273
2.22,0.622531,0.48416,0.587966,0.658677,0.700749,0.164136
2.24,0.61621,0.474717,0.589969,0.65741,0.68984,0.167021
2.26,0.605231,0.46574,0.584697,0.645813,0.677499,0.16993
2.28,0.59394,0.45817,0.574583,0.634139,0.665249,0.172861
2.3,0.600943,0.453996,0.564322,0.638675,0.661863,0.175815
2.32,0.5894,0.549034,0.558261,0.659159,0.651611,0.178792
2.34,0.58442,0.538605,0.549779,0.653183,0.655759,0.181791
2.36,0.57609,0.579073,0.541031,0.641978,0.643661,0.184812
2.38,0.567108,0.56941,0.537852,0.642338,0.636173,0.187856
2.4,0.555883,0.562326,0.529689,0.630886,0.623983,0.190922
2.42,0.545195,0.551265,0.51969,0.618597,0.611862,0.19401
2.44,0.534495,0.541962,0.511347,0.609571,0.599883,0.197121
2.46,0.554593,0.534195,0.541912,0.603834,0.626881,0.200253
2.48,0.54577,0.524111,0.536047,0.595792,0.614512,0.203407
2.5,0.53528,0.516937,0.526125,0.584905,0.602549,0.206584
2.52,0.526417,0.508869,0.5194,0.577587,0.591406,0.209781
2.54,0.527305,0.505136,0.521688,0.569441,0.580601,0.213001
2.56,0.521397,0.499292,0.521726,0.569527,0.576304,0.216242
2.58,0.513499,0.499192,0.517704,0.562855,0.575224,0.219505
2.6,0.504704,0.491397,0.507731,0.552949,0.564654,0.222789
2.62,0.517726,0.48176,0.511898,0.570399,0.567741,0.226094
2.64,0.517806,0.473136,0.524164,0.618743,0.574309,0.229421
2.66,0.507599,0.463815,0.522115,0.615086,0.5633,0.232768
2.68,0.499989,0.461446,0.517414,0.604078,0.561181,0.236137
2.7,0.495644,0.457933,0.512489,0.596454,0.559384,0.239527
2.72,0.486426,0.449807,0.503724,0.590931,0.548533,0.242937
2.74,0.476919,0.440922,0.514154,0.579426,0.537756,0.246368
2.76,0.496814,0.432675,0.518682,0.582323,0.55974,0.24982
2.78,0.494349,0.424245,0.533371,0.603637,0.552581,0.253293
2.8,0.54018,0.41601,0.550124,0.630092,0.644648,0.256786
2.82,0.551102,0.410806,0.556195,0.661903,0.639643,0.260299
2.84,0.553918,0.402711,0.566726,0.68304,0.679372,0.263833
2.86,0.559851,0.397557,0.558074,0.677476,0.678709,0.267387
2.88,0.551589,0.389742,0.567455,0.676431,0.686311,0.27096
2.9,0.540922,0.387897,0.556784,0.663931,0.672902,0.274554
2.92,0.53022,0.381387,0.550167,0.674401,0.659726,0.278168
2.94,0.520722,0.380343,0.551232,0.668983,0.648012,0.281802
2.96,0.758282,0.381156,0.552032,0.691389,0.764756,0.285455
2.98,0.764197,0.373672,0.571893,0.699104,0.754976,0.289128
3,0.749073,0.366275,0.562028,0.686105,0.74004,0.29282
3.02,0.751286,0.359893,0.560115,0.682648,0.741564,0.296532
3.04,0.751252,0.356059,0.554399,0.683252,0.743169,0.300263
3.06,0.736998,0.3521,0.543625,0.670155,0.729128,0.304013
3.08,0.72359,0.347907,0.539041,0.660671,0.715534,0.307782
3.1,0.710216,0.341218,0.528571,0.650519,0.701602,0.31157
3.12,0.700399,0.33528,0.525178,0.644846,0.691338,0.315377
3.14,0.692536,0.329605,0.527737,0.632333,0.68096,0.319203
3.16,0.704833,0.323267,0.520487,0.653021,0.684629,0.323048
3.18,0.792825,0.337051,0.525627,0.654846,0.708556,0.326911
3.2,0.777432,0.33285,0.518529,0.643102,0.694527,0.330792
3.22,0.768178,0.337033,0.513807,0.651764,0.684419,0.334692
3.24,0.753144,0.33588,0.51414,0.658272,0.671228,0.33861
3.26,0.738673,0.33052,0.508409,0.645998,0.659304,0.342547
3.28,0.724509,0.327033,0.500148,0.64102,0.646401,0.346501
3.3,0.711712,0.328308,0.508746,0.635455,0.633783,0.350473
3.32,0.698738,0.346632,0.500801,0.627553,0.622203,0.354463
3.34,0.698245,0.343447,0.503993,0.621337,0.646391,0.358471
3.36,0.694381,0.336825,0.501141,0.631314,0.636185,0.362496
3.38,0.680788,0.330297,0.498097,0.620741,0.623849,0.366539
3.4,0.743983,0.411102,0.493583,0.616171,0.663782,0.370599
3.42,0.736078,0.404802,0.49961,0.628391,0.657317,0.374676
3.44,0.721604,0.396789,0.492402,0.616319,0.644389,0.378771
3.46,0.707316,0.393001,0.484605,0.604251,0.631636,0.382883
3.48,0.693352,0.385241,0.512749,0.594952,0.628663,0.387011
3.5,0.683572,0.377653,0.525716,0.589579,0.61776,0.391156
3.52,0.670076,0.373384,0.51618,0.578031,0.605529,0.395318
3.54,0.663113,0.366382,0.511535,0.577248,0.608816,0.399497
3.56,0.651791,0.37475,0.502731,0.569159,0.605946,0.403692
3.58,0.648232,0.367523,0.493488,0.576671,0.59525,0.407903
3.6,0.638614,0.363954,0.517068,0.594599,0.615461,0.412131
3.62,0.627353,0.359177,0.509943,0.586311,0.610776,0.416375
3.64,0.644579,0.357022,0.508189,0.583853,0.601261,0.420634
3.66,0.63184,0.351344,0.510341,0.594055,0.589407,0.42491
3.68,0.621372,0.348707,0.501918,0.587925,0.583427,0.429201
3.7,0.609739,0.341985,0.497655,0.577897,0.573427,0.433508
3.72,0.597818,0.3354,0.488415,0.569753,0.562291,0.437831
3.74,0.615369,0.382507,0.488356,0.579135,0.563227,0.442169
3.76,0.637032,0.381332,0.484901,0.578731,0.568756,0.446522
3.78,0.629296,0.374739,0.477557,0.570829,0.559129,0.450891
3.8,0.622868,0.386315,0.480452,0.563131,0.553582,0.455274
3.82,0.611233,0.380295,0.472021,0.556043,0.545375,0.459672
3.84,0.599156,0.372771,0.466369,0.545466,0.534595,0.464086
3.86,0.602186,0.367913,0.464092,0.541171,0.543237,0.468514
3.88,0.591336,0.362854,0.485753,0.544014,0.537811,0.472956
3.9,0.593689,0.35972,0.476646,0.579575,0.549784,0.477413
3.92,0.670728,0.353195,0.482728,0.608637,0.595221,0.481884
3.94,0.657775,0.483761,0.481126,0.621186,0.583498,0.48637
3.96,0.762218,0.480725,0.481074,0.618707,0.684932,0.490869
3.98,0.752816,0.473789,0.474377,0.614601,0.678237,0.495383
4,0.743295,0.472355,0.471845,0.61992,0.665816,0.49991
4.02,0.728806,0.463006,0.46303,0.608342,0.652863,0.504451
4.04,0.714399,0.454055,0.453869,0.596341,0.639985,0.509006
4.06,0.700304,0.451874,0.445184,0.584817,0.627444,0.513574
4.08,0.68706,0.446885,0.457253,0.575015,0.615372,0.518155
4.1,0.67675,0.438169,0.450206,0.57857,0.610865,0.52275
4.12,0.663821,0.430423,0.441665,0.567719,0.598824,0.527358
4.14,0.652942,0.422236,0.433864,0.558039,0.588289,0.531979
4.16,0.642364,0.41725,0.435038,0.556882,0.593596,0.536612
4.18,0.634909,0.452755,0.468263,0.594266,0.594319,0.541258
4.2,0.624242,0.47203,0.475676,0.595856,0.584524,0.545917
4.22,0.612693,0.467626,0.484788,0.586219,0.573229,0.550588
4.24,0.600566,0.458618,0.480373,0.586065,0.561928,0.555272
4.26,0.66295,0.454428,0.476519,0.58158,0.751242,0.559968
4.28,0.6622,0.457096,0.469011,0.570168,0.739328,0.564676
4.3,0.689037,0.463315,0.471189,0.561975,0.778306,0.569395
4.32,0.681348,0.455311,0.497352,0.565883,0.767422,0.574127
4.34,0.675429,0.446308,0.500936,0.594056,0.758172,0.57887
4.36,0.66248,0.470966,0.493954,0.584336,0.743922,0.583625
4.38,0.649405,0.47045,0.484313,0.572826,0.72929,0.588391
4.4,0.643975,0.470696,0.50127,0.563138,0.724956,0.593169
4.42,0.640839,0.463078,0.50128,0.566612,0.723437,0.597957
4.44,0.640037,0.458978,0.495673,0.563803,0.717075,0.602757
4.46,0.630269,0.450299,0.492906,0.554723,0.705153,0.607568
4.48,0.623022,0.475795,0.493477,0.553846,0.694245,0.612389
4.5,0.610835,0.477194,0.506748,0.559626,0.680539,0.617221
4.52,0.613803,0.472092,0.52024,0.574941,0.674644,0.622063
4.54,0.604566,0.47174,0.516116,0.567229,0.666017,0.626916
4.56,0.607315,0.519382,0.506881,0.559034,0.681952,0.631779
4.58,0.600132,0.547696,0.507384,0.551698,0.685064,0.636652
4.6,0.589231,0.544584,0.51728,0.558149,0.671614,0.641535
4.62,0.588131,0.535692,0.528152,0.587969,0.672136,0.646428
4.64,0.577984,0.527628,0.531726,0.597014,0.663888,0.651331
4.66,0.56676,0.523458,0.522334,0.587249,0.65117,0.656243
4.68,0.556113,0.530942,0.512253,0.575947,0.639013,0.661165
4.7,0.545114,0.521972,0.511073,0.581982,0.626479,0.666095
4.72,0.534325,0.511745,0.50149,0.570961,0.6141,0.671035
4.74,0.523943,0.508041,0.492131,0.560294,0.602508,0.675985
4.76,0.570784,0.506462,0.491103,0.611003,0.642655,0.680942
4.78,0.563427,0.497943,0.510589,0.602507,0.630047,0.685909
4.8,0.55302,0.493432,0.510051,0.591699,0.618359,0.690884
4.82,0.549928,0.486295,0.535355,0.594981,0.610405,0.695868
4.84,0.543602,0.482239,0.530732,0.590899,0.605053,0.70086
4.86,0.538392,0.480254,0.531011,0.591313,0.593692,0.705861
4.88,0.55502,0.471014,0.551413,0.654301,0.71556,0.710869
4.9,0.544129,0.462419,0.540755,0.649092,0.701617,0.715885
4.92,0.533616,0.45351,0.563184,0.654936,0.687796,0.720909
4.94,0.539383,0.446077,0.564964,0.678302,0.724838,0.725941
4.96,0.566337,0.453272,0.566415,0.667202,0.774894,0.73098
4.98,0.555887,0.446399,0.5604,0.668808,0.761607,0.736027
5,0.545941,0.437626,0.55128,0.661153,0.749141,0.741081
5.02,0.535741,0.437084,0.579145,0.682361,0.734903,0.746142
5.04,0.550156,0.446723,0.581664,0.685396,0.73988,0.75121
5.06,0.575359,0.460609,0.590923,0.676905,0.726704,0.756284
5.08,0.565892,0.457085,0.579339,0.664848,0.714834,0.761366
5.1,0.55482,0.477609,0.568771,0.651691,0.701184,0.766454
5.12,0.546225,0.476405,0.561895,0.645658,0.689689,0.771548
5.14,0.535429,0.468676,0.552046,0.645885,0.676049,0.776649
5.16,0.532366,0.479089,0.593776,0.674419,0.705929,0.781756
5.18,0.549293,0.471852,0.582192,0.695416,0.709832,0.786868
5.2,0.539571,0.46324,0.573447,0.687624,0.696093,0.791987
5.22,0.529835,0.457259,0.566007,0.693718,0.68237,0.797111
5.24,0.528218,0.458835,0.569702,0.704416,0.722582,0.802241
5.26,0.518607,0.450091,0.558621,0.692213,0.708953,0.807376
5.28,0.523309,0.446656,0.592414,0.823361,0.787824,0.812517
5.3,0.520282,0.441911,0.593354,0.829913,0.779193,0.817663
5.32,0.522119,0.458677,0.604756,0.822029,0.774652,0.822813
5.34,0.513939,0.450534,0.602837,0.817629,0.762366,0.827969
5.36,0.615361,0.460617,0.596685,0.829171,0.874231,0.833129
5.38,0.604207,0.456439,0.591468,0.841022,0.859153,0.838294
5.4,0.592461,0.448333,0.594043,0.836751,0.844112,0.843463
5.42,0.581067,0.443161,0.584135,0.826812,0.827596,0.848637
5.44,0.576843,0.437813,0.586531,0.816127,0.814986,0.853814
5.46,0.581034,0.438908,0.588462,0.800779,0.809133,0.858996
5.48,0.57083,0.45753,0.592764,0.831932,0.852537,0.864182
5.5,0.559568,0.460643,0.589609,0.817703,0.835903,0.869371
5.52,0.551514,0.452766,0.585083,0.814318,0.821118,0.874564
5.54,0.546406,0.449137,0.587722,0.824817,0.831419,0.87976
5.56,0.541921,0.44147,0.580414,0.823723,0.822235,0.88496
5.58,0.536466,0.447201,0.576545,0.819758,0.810544,0.890163
5.6,0.527081,0.438514,0.566609,0.804506,0.795229,0.895368
5.62,0.518052,0.434142,0.563906,0.793795,0.787395,0.900577
5.64,0.50811,0.425553,0.557928,0.809581,0.77191,0.905788
5.66,0.552827,0.419246,0.581739,0.820213,0.779248,0.911002
5.68,0.607051,0.411982,0.579976,0.807902,0.780785,0.916219
5.7,0.595743,0.404002,0.580605,0.831148,0.791854,0.921438
5.72,0.585681,0.397232,0.592185,0.841169,0.777214,0.926658
5.74,0.580129,0.389436,0.587426,0.844803,0.89029,0.931881
5.76,0.578596,0.390974,0.576166,0.829067,0.885571,0.937106
5.78,0.632999,0.395066,0.57626,0.819946,0.92527,0.942332
5.8,0.627606,0.388305,0.598483,0.804291,0.924368,0.94756
5.82,0.615476,0.380638,0.589587,0.795514,0.906136,0.95279
5.84,0.603585,0.384412,0.594854,0.780408,0.891352,0.958021
5.86,0.594979,0.380045,0.584584,0.766313,0.921185,0.963253
5.88,0.583249,0.372549,0.576435,0.753183,0.903031,0.968486
5.9,0.572687,0.365224,0.575635,0.772783,0.886176,0.973719
5.92,0.582241,0.35936,0.569901,0.771565,0.902236,0.978954
5.94,0.577265,0.362739,0.569255,0.773744,0.90437,0.984189
5.96,0.565972,0.357209,0.605542,0.784344,0.945068,0.989425
5.98,0.569628,0.35605,0.605195,0.781362,0.94508,0.99466
6,0.561457,0.349002,0.603865,0.76795,0.928234,0.999896
6.02,0.552441,0.342934,0.593832,0.759597,0.910407,1.00513
6.04,0.588418,0.345282,0.612128,0.769421,0.930651,1.01037
6.06,0.592768,0.34423,0.605773,0.778406,0.912761,1.0156
6.08,0.613925,0.351553,0.596582,0.765229,0.923863,1.02084
6.1,0.606025,0.34686,0.591392,0.761523,0.920459,1.02607
6.12,0.595003,0.340533,0.585343,0.754662,0.90442,1.03131
6.14,0.588638,0.333823,0.582875,0.757284,0.887748,1.03654
6.16,0.578242,0.328014,0.589136,0.76443,0.873468,1.04177
6.18,0.566795,0.322781,0.57748,0.749434,0.856181,1.047
6.2,0.556422,0.31657,0.568064,0.736037,0.840896,1.05223
6.22,0.545428,0.310802,0.557448,0.722043,0.824283,1.05746
6.24,0.534853,0.365913,0.546421,0.707753,0.808061,1.06269
6.26,0.532076,0.365266,0.545227,0.700995,0.794636,1.06791
6.28,0.538608,0.358052,0.600468,0.752054,0.791979,1.07313
6.3,0.700951,0.351027,0.650874,0.796195,0.810689,1.07836
6.32,0.690353,0.351929,0.652852,0.78458,0.797831,1.08357
6.34,0.714313,0.347306,0.652008,0.789546,0.820059,1.08879
6.36,0.709638,0.354528,0.646665,0.77485,0.810003,1.09401
6.38,0.703034,0.347587,0.678275,0.806247,0.797161,1.09922
6.4,0.692427,0.340842,0.680712,0.809617,0.783447,1.10443
6.42,0.695583,0.341893,0.680773,0.811654,0.771665,1.10963
6.44,0.682956,0.335691,0.677547,0.798818,0.76119,1.11483
6.46,0.670911,0.333736,0.667885,0.799894,0.748122,1.12003
6.48,0.658511,0.327182,0.661657,0.793562,0.734417,1.12523
6.5,0.668361,0.331264,0.696011,0.829519,0.755345,1.13042
6.52,0.661726,0.378207,0.684758,0.819762,0.74306,1.13561
6.54,0.648687,0.373238,0.676258,0.853932,0.751113,1.1408
6.56,0.636395,0.36601,0.668202,0.837465,0.736391,1.14598
6.58,0.624154,0.358903,0.664282,0.83503,0.722098,1.15116
6.6,0.612597,0.351809,0.656066,0.821295,0.707889,1.15633
6.62,0.619347,0.3477,0.651255,0.806406,0.731835,1.1615
6.64,0.667457,0.34831,0.644336,0.812404,0.802902,1.16667
6.66,0.658122,0.342426,0.646413,0.814532,0.787206,1.17183
6.68,0.664361,0.338085,0.634066,0.804473,0.773926,1.17698
6.7,0.663906,0.44531,0.625715,0.796664,0.761677,1.18213
6.72,0.652146,0.43711,0.615242,0.786235,0.748888,1.18728
6.74,0.710809,0.444677,0.609982,0.771259,0.847933,1.19242
6.76,0.714377,0.437424,0.612586,0.766443,0.844102,1.19756
6.78,0.700253,0.434147,0.601598,0.751274,0.827438,1.20269
6.8,0.686432,0.42616,0.595833,0.741627,0.811072,1.20781
6.82,0.674989,0.417731,0.588672,0.733942,0.79644,1.21293
6.84,0.66511,0.409459,0.578368,0.720378,0.801435,1.21804
6.86,0.652063,0.417204,0.568462,0.708009,0.785775,1.22315
6.88,0.642854,0.413854,0.560841,0.698835,0.78357,1.22825
6.9,0.63078,0.408844,0.554373,0.68603,0.768122,1.23334
6.92,0.628776,0.45964,0.560461,0.694482,0.755344,1.23843
6.94,0.625347,0.450952,0.554656,0.692549,0.745945,1.24351
6.96,0.616395,0.443177,0.548336,0.690583,0.731428,1.24859
6.98,0.604472,0.435057,0.539541,0.680231,0.717032,1.25366
7,0.596145,0.436035,0.529955,0.668557,0.703955,1.25872
7.02,0.588576,0.427573,0.522619,0.671092,0.690421,1.26377
7.04,0.579772,0.420446,0.54075,0.689207,0.680142,1.26882
7.06,0.569825,0.413544,0.544026,0.706221,0.669815,1.27386
7.08,0.559301,0.406016,0.534942,0.693822,0.657361,1.27889
7.1,0.548698,0.404961,0.542423,0.68783,0.645351,1.28392
7.12,0.540618,0.402553,0.53335,0.675136,0.632806,1.28893
7.14,0.529915,0.394641,0.525527,0.675751,0.620279,1.29394
7.16,0.520046,0.394405,0.535134,0.677563,0.608695,1.29894
7.18,0.51016,0.387262,0.530992,0.680182,0.659559,1.30393
7.2,0.504702,0.381921,0.532518,0.680883,0.662432,1.30892
7.22,0.512849,0.572171,0.528288,0.691262,0.653518,1.31389
7.24,0.502745,0.564356,0.517871,0.677667,0.640591,1.31886
7.26,0.492835,0.568201,0.511524,0.670111,0.628521,1.32382
7.28,0.491236,0.557431,0.506911,0.659759,0.6161,1.32877
7.3,0.481674,0.554697,0.503146,0.64965,0.60392,1.33371
7.32,0.481421,0.584323,0.497817,0.659252,0.595912,1.33864
7.34,0.472067,0.5729,0.490668,0.648711,0.584122,1.34356
7.36,0.470705,0.594522,0.49244,0.63728,0.573627,1.34847
7.38,0.493767,0.613484,0.485522,0.633505,0.585359,1.35338
7.4,0.488695,0.601631,0.518141,0.630651,0.574116,1.35827
7.42,0.531723,0.593374,0.532962,0.645472,0.639246,1.36315
7.44,0.521196,0.581666,0.52536,0.637966,0.62659,1.36803
7.46,0.515314,0.57168,0.517622,0.645182,0.624256,1.37289
7.48,0.52656,0.599753,0.517108,0.721154,0.642534,1.37774
7.5,0.516348,0.587884,0.513946,0.718125,0.630365,1.38259
7.52,0.508051,0.577492,0.506163,0.707628,0.619614,1.38742
7.54,0.498255,0.571085,0.497342,0.709674,0.607419,1.39224
7.56,0.49067,0.568856,0.489757,0.700509,0.600905,1.39705
7.58,0.515826,0.575718,0.566001,0.733881,0.613596,1.40185
7.6,0.509415,0.569078,0.566677,0.730951,0.604936,1.40664
7.62,0.499362,0.558125,0.556045,0.718185,0.592973,1.41142
7.64,0.492281,0.548264,0.548531,0.705178,0.584075,1.41619
7.66,0.511698,0.538346,0.55223,0.705367,0.615566,1.42094
7.68,0.504861,0.529646,0.549305,0.714217,0.608851,1.42569
7.7,0.517675,0.525449,0.543761,0.70205,0.610514,1.43042
7.72,0.512466,0.517056,0.593642,0.743131,0.652654,1.43514
7.74,0.504529,0.521815,0.629337,0.803931,0.641201,1.43985
7.76,0.501004,0.51226,0.618101,0.83297,0.646109,1.44454
7.78,0.529531,0.503631,0.631947,0.852463,0.665028,1.44923
7.8,0.533979,0.502874,0.637437,0.870529,0.665608,1.4539
7.82,0.534339,0.533731,0.64037,0.878738,0.6529,1.45856
7.84,0.526761,0.525164,0.629144,0.876433,0.640065,1.4632
7.86,0.519714,0.516179,0.668125,0.874198,0.632586,1.46784
7.88,0.52344,0.50692,0.666069,0.863124,0.637932,1.47246
7.9,0.51382,0.496965,0.662863,0.881102,0.627179,1.47707
7.92,0.50744,0.48722,0.664034,0.880234,0.618345,1.48166
7.94,0.500966,0.481235,0.656023,0.867123,0.607584,1.48624
7.96,0.49227,0.479465,0.651146,0.856875,0.600839,1.49081
7.98,0.501102,0.469999,0.67113,0.876238,0.606634,1.49537
8,0.491772,0.461506,0.678019,0.895466,0.598092,1.49991
8.02,0.487382,0.452491,0.669127,0.881459,0.591195,1.50444
8.04,0.482674,0.444455,0.721186,0.92753,0.581865,1.50895
8.06,0.474148,0.439383,0.71213,0.911075,0.573155,1.51345
8.08,0.465076,0.432035,0.701883,0.896278,0.564182,1.51794
8.1,0.455932,0.424079,0.688976,0.882681,0.553075,1.52241
