TIME,EC:1,LHY:1,ZTL:1,PRR9:1,TOC1:1,Light:1
3.56,0.596508,0.37508,0.468461,0.596181,0.757804,0.403692
3.58,0.586327,0.368298,0.462946,0.585983,0.744425,0.407903
3.6,0.575221,0.36446,0.457057,0.575764,0.730836,0.412131
3.62,0.565306,0.357251,0.467749,0.579544,0.718629,0.416375
3.64,0.559128,0.352721,0.459361,0.583742,0.710562,0.420634
3.66,0.550186,0.347939,0.461302,0.579435,0.697029,0.42491
3.68,0.548158,0.356716,0.452348,0.568554,0.687196,0.429201
3.7,0.537313,0.349731,0.443727,0.558622,0.6736,0.433508
3.72,0.527124,0.350372,0.435547,0.551992,0.660958,0.437831
3.74,0.546034,0.386051,0.445617,0.567343,0.676129,0.442169
3.76,0.540116,0.397732,0.454609,0.56216,0.669545,0.446522
3.78,0.530331,0.402948,0.445807,0.553198,0.65702,0.450891
3.8,0.521678,0.405301,0.438662,0.55522,0.662992,0.455274
3.82,0.511751,0.412248,0.46663,0.578674,0.687388,0.459672
3.84,0.503838,0.404178,0.458267,0.571263,0.674922,0.464086
3.86,0.582537,0.401643,0.455604,0.56842,0.728976,0.468514
3.88,0.6005,0.432109,0.467839,0.577926,0.730819,0.472956
3.9,0.588792,0.425253,0.463969,0.575292,0.721307,0.477413
3.92,0.582395,0.417591,0.463561,0.571824,0.709009,0.481884
3.94,0.575824,0.409837,0.487854,0.603066,0.697239,0.48637
3.96,0.564684,0.401998,0.487519,0.604104,0.683459,0.490869
3.98,0.557818,0.394651,0.482891,0.600258,0.670967,0.495383
4,0.568264,0.400633,0.475223,0.590562,0.677331,0.49991
4.02,0.6058,0.393892,0.496208,0.607792,0.705162,0.504451
4.04,0.59428,0.387604,0.49337,0.607066,0.692077,0.509006
4.06,0.590542,0.380229,0.49997,0.610504,0.682144,0.513574
4.08,0.591885,0.386678,0.49939,0.600295,0.67655,0.518155
4.1,0.581465,0.379899,0.492704,0.598777,0.66388,0.52275
4.12,0.651205,0.389739,0.50814,0.714868,0.667454,0.527358
4.14,0.638585,0.382729,0.500932,0.705788,0.654726,0.531979
4.16,0.626546,0.375173,0.498134,0.707994,0.642192,0.536612
4.18,0.614642,0.369406,0.488567,0.705639,0.634635,0.541258
4.2,0.60259,0.366676,0.497874,0.700166,0.63084,0.545917
4.22,0.591172,0.386042,0.495346,0.691963,0.618523,0.550588
4.24,0.590191,0.387537,0.498098,0.703697,0.608463,0.555272
4.26,0.578919,0.388677,0.502141,0.724199,0.616073,0.559968
4.28,0.596665,0.388507,0.500353,0.756539,0.628772,0.564676
4.3,0.598207,0.402314,0.501792,0.751712,0.634988,0.569395
4.32,0.62833,0.413839,0.495006,0.803983,0.623144,0.574127
4.34,0.616973,0.406118,0.485624,0.788252,0.612514,0.57887
4.36,0.609098,0.3984,0.477213,0.773877,0.606456,0.583625
4.38,0.598111,0.393715,0.477788,0.759075,0.600161,0.588391
4.4,0.60099,0.421782,0.469007,0.75025,0.591395,0.593169
4.42,0.589389,0.413801,0.466725,0.747535,0.57982,0.597957
4.44,0.649783,0.42802,0.49135,0.762611,0.588512,0.602757
4.46,0.640002,0.419559,0.492423,0.751622,0.580443,0.607568
4.48,0.627753,0.416426,0.483034,0.737507,0.569439,0.612389
4.5,0.630709,0.408938,0.479108,0.731294,0.604739,0.617221
4.52,0.651824,0.426294,0.503425,0.74665,0.636301,0.622063
4.54,0.642762,0.429454,0.521366,0.732252,0.6264,0.626916
4.56,0.652322,0.429136,0.521419,0.719693,0.645437,0.631779
4.58,0.63962,0.42089,0.512126,0.70559,0.632818,0.636652
4.6,0.627755,0.412577,0.531293,0.715269,0.621713,0.641535
4.62,0.625154,0.408508,0.547933,0.707704,0.616675,0.646428
4.64,0.720719,0.435926,0.540772,0.696752,0.675294,0.651331
4.66,0.736316,0.428772,0.544093,0.693249,0.663464,0.656243
4.68,0.728722,0.425725,0.542124,0.684192,0.657346,0.661165
4.7,0.716644,0.417614,0.533277,0.673655,0.647942,0.666095
4.72,0.737342,0.420045,0.523996,0.6771,0.681977,0.671035
4.74,0.792768,0.436552,0.517501,0.668257,0.714165,0.675985
4.76,0.796921,0.433227,0.511506,0.664146,0.718169,0.680942
4.78,0.781274,0.446103,0.541161,0.679757,0.738496,0.685909
4.8,0.768532,0.437433,0.547031,0.673186,0.725811,0.690884
4.82,0.757858,0.430529,0.551688,0.674589,0.715912,0.695868
4.84,0.742913,0.423245,0.54927,0.672064,0.707943,0.70086
4.86,0.728496,0.417743,0.542754,0.667686,0.696025,0.705861
4.88,0.715535,0.419659,0.538267,0.695023,0.685436,0.710869
4.9,0.772847,0.420834,0.55187,0.707321,0.67869,0.715885
4.92,0.764702,0.431635,0.556229,0.722696,0.665619,0.720909
4.94,0.758049,0.423354,0.569089,0.720549,0.652614,0.725941
4.96,0.743041,0.451349,0.5674,0.742009,0.639741,0.73098
4.98,0.732006,0.442777,0.56421,0.734167,0.630079,0.736027
5,0.730097,0.481062,0.553533,0.746984,0.627751,0.741081
5.02,0.716125,0.474114,0.561234,0.748323,0.61566,0.746142
5.04,0.702225,0.470186,0.562054,0.75526,0.603591,0.75121
5.06,0.694646,0.466164,0.554086,0.749559,0.601711,0.756284
5.08,0.682627,0.531216,0.546505,0.739267,0.59231,0.761366
5.1,0.669501,0.520751,0.535783,0.72526,0.581311,0.766454
5.12,0.656835,0.523734,0.541208,0.733963,0.571461,0.771548
5.14,0.647719,0.534956,0.533183,0.741584,0.571731,0.776649
5.16,0.652723,0.525926,0.551103,0.786921,0.572191,0.781756
5.18,0.644365,0.537693,0.571924,0.799853,0.564065,0.786868
5.2,0.654592,0.527276,0.586761,0.831255,0.557426,0.791987
5.22,0.641863,0.517836,0.580993,0.815424,0.546713,0.797111
5.24,0.630826,0.509894,0.570465,0.801497,0.5378,0.802241
5.26,0.621704,0.501801,0.564633,0.786729,0.527375,0.807376
5.28,0.60941,0.492004,0.557891,0.787475,0.517262,0.812517
5.3,0.623982,0.484072,0.574609,0.780504,0.513696,0.817663
5.32,0.612436,0.476408,0.568704,0.77061,0.504275,0.822813
5.34,0.600327,0.466984,0.580108,0.756872,0.49499,0.827969
5.36,0.601513,0.460994,0.570923,0.745424,0.485837,0.833129
5.38,0.589633,0.515113,0.562744,0.742068,0.479496,0.838294
5.4,0.582923,0.515904,0.560778,0.727975,0.474391,0.843463
5.42,0.576135,0.516423,0.554429,0.729012,0.470897,0.848637
5.44,0.567807,0.506297,0.586774,0.747207,0.462261,0.853814
5.46,0.566944,0.513782,0.582271,0.740043,0.462244,0.858996
5.48,0.556571,0.505374,0.578441,0.749653,0.454664,0.864182
5.5,0.552099,0.498568,0.576044,0.744176,0.459787,0.869371
5.52,0.552692,0.496428,0.570131,0.772461,0.463856,0.874564
5.54,0.546227,0.507739,0.560067,0.757169,0.456786,0.87976
5.56,0.597667,0.50408,0.552046,0.806099,0.497794,0.88496
5.58,0.587086,0.496538,0.556282,0.808129,0.494979,0.890163
5.6,0.577431,0.585221,0.577114,0.821494,0.498967,0.895368
5.62,0.574208,0.595691,0.568705,0.861298,0.492716,0.900577
5.64,0.563038,0.584243,0.580306,0.882692,0.483136,0.905788
5.66,0.592039,0.572821,0.583893,0.875471,0.487793,0.911002
5.68,0.580556,0.561955,0.574243,0.871393,0.478213,0.916219
5.7,0.57283,0.554105,0.603275,0.900165,0.481118,0.921438
5.72,0.563039,0.553445,0.599858,0.885975,0.472862,0.926658
5.74,0.554685,0.542598,0.631986,0.895418,0.467848,0.931881
5.76,0.544075,0.53248,0.633352,0.901786,0.459017,0.937106
5.78,0.535223,0.529571,0.620898,0.897299,0.449955,0.942332
5.8,0.528361,0.525519,0.623784,0.897196,0.450895,0.94756
5.82,0.518055,0.518099,0.669088,0.879732,0.442484,0.95279
5.84,0.514378,0.510224,0.694401,0.912846,0.437336,0.958021
5.86,0.506404,0.500622,0.69547,0.901116,0.429508,0.963253
5.88,0.497312,0.490784,0.685067,0.909028,0.421621,0.968486
5.9,0.487747,0.490949,0.675651,0.915861,0.413706,0.973719
5.92,0.488099,0.483104,0.690907,0.922614,0.409714,0.978954
5.94,0.481238,0.47391,0.699908,0.950234,0.40478,0.984189
5.96,0.474522,0.49535,0.686742,0.931912,0.39784,0.989425
5.98,0.468298,0.486677,0.677058,0.914126,0.392577,0.99466
6,0.480223,0.50304,0.666712,0.923893,0.402381,0.999896
6.02,0.470779,0.501387,0.675344,0.91899,0.395464,1.00513
6.04,0.466551,0.492033,0.685077,0.915462,0.39026,1.01037
6.06,0.484307,0.483419,0.70651,0.947571,0.438,1.0156
6.08,0.475229,0.474005,0.735678,0.959948,0.432617,1.02084
6.1,0.468565,0.465611,0.73167,0.947328,0.425504,1.02607
6.12,0.463841,0.456592,0.741531,0.96425,0.422495,1.03131
6.14,0.454759,0.447564,0.76274,0.946654,0.414418,1.03654
6.16,0.452927,0.441631,0.754177,0.955148,0.41269,1.04177
6.18,0.45082,0.441366,0.755601,0.947136,0.410568,1.047
6.2,0.442507,0.43288,0.746996,0.933466,0.402724,1.05223
6.22,0.45934,0.493902,0.773646,0.946703,0.398089,1.05746
6.24,0.464197,0.495171,0.782508,0.949056,0.411964,1.06269
6.26,0.455075,0.489003,0.768975,0.933062,0.406864,1.06791
6.28,0.455318,0.491594,0.792887,0.956964,0.413618,1.07313
6.3,0.450148,0.496093,0.785777,0.958506,0.411692,1.07836
6.32,0.447542,0.487275,0.82295,0.986053,0.404092,1.08357
6.34,0.440382,0.477779,0.826361,1.00236,0.398357,1.08879
6.36,0.432765,0.469023,0.915926,1.05744,0.415214,1.09401
6.38,0.424382,0.46039,0.89964,1.04245,0.407474,1.09922
6.4,0.470803,0.457825,0.897727,1.0228,0.402834,1.10443
6.42,0.466469,0.453896,0.891251,1.01401,0.401397,1.10963
6.44,0.458109,0.445381,0.876191,0.993948,0.39397,1.11483
6.46,0.468815,0.461051,0.887596,1.03779,0.407549,1.12003
6.48,0.467492,0.455809,0.871643,1.02203,0.401249,1.12523
6.5,0.458252,0.449834,0.862275,1.00545,0.393325,1.13042
6.52,0.451988,0.443052,0.858881,0.992077,0.387437,1.13561
6.54,0.443049,0.44772,0.841888,0.972491,0.379784,1.1408
6.56,0.434414,0.463276,0.849335,0.978812,0.372419,1.14598
6.58,0.42618,0.455884,0.837424,0.961525,0.365441,1.15116
6.6,0.430012,0.446976,0.823698,0.952245,0.37073,1.15633
6.62,0.430556,0.4441,0.809754,0.970741,0.378919,1.1615
6.64,0.48024,0.456102,0.830772,0.971123,0.392106,1.16667
6.66,0.471304,0.447187,0.818631,0.957386,0.385463,1.17183
6.68,0.462544,0.438652,0.806666,0.963276,0.378284,1.17698
6.7,0.453484,0.430286,0.80342,0.947226,0.37091,1.18213
6.72,0.449092,0.433946,0.787746,0.942102,0.367998,1.18728
6.74,0.446664,0.425426,0.806668,0.933582,0.381639,1.19242
6.76,0.441746,0.445338,0.800824,0.9303,0.385101,1.19756
6.78,0.436325,0.44348,0.791323,0.92184,0.380651,1.20269
6.8,0.427867,0.435725,0.791537,0.913482,0.373324,1.20781
6.82,0.426968,0.428152,0.787936,0.92331,0.374336,1.21293
6.84,0.488998,0.42013,0.793117,1.05448,0.380257,1.21804
6.86,0.479926,0.415262,0.785725,1.03646,0.373388,1.22315
6.88,0.472063,0.407143,0.770439,1.01902,0.366652,1.22825
6.9,0.46649,0.429833,0.758627,1.00469,0.361176,1.23334
6.92,0.458391,0.426796,0.771367,1.00297,0.355624,1.23843
6.94,0.461937,0.421712,0.792312,1.0132,0.34954,1.24351
6.96,0.467756,0.436316,0.792369,1.02217,0.354094,1.24859
6.98,0.458985,0.435569,0.784348,1.04989,0.347744,1.25366
7,0.450508,0.426983,0.787659,1.07205,0.342897,1.25872
7.02,0.446222,0.436846,0.789883,1.05505,0.354886,1.26377
7.04,0.556366,0.434015,0.783747,1.06044,0.487606,1.26882
7.06,0.556804,0.425796,0.790192,1.06041,0.515164,1.27386
7.08,0.546019,0.417707,0.804561,1.07385,0.505126,1.27889
7.1,0.54775,0.410238,0.811094,1.12116,0.504467,1.28392
7.12,0.536991,0.402585,0.807182,1.12368,0.494483,1.28893
7.14,0.527153,0.39552,0.792023,1.10291,0.485375,1.29394
7.16,0.518963,0.389265,0.787311,1.10135,0.476871,1.29894
7.18,0.508687,0.381613,0.776164,1.09183,0.467436,1.30393
7.2,0.4994,0.374154,0.76107,1.07306,0.458465,1.30892
7.22,0.495134,0.366759,0.766257,1.05651,0.451652,1.31389
7.24,0.485341,0.364882,0.75341,1.03652,0.443722,1.31886
7.26,0.480311,0.358903,0.749584,1.01808,0.443866,1.32382
7.28,0.476979,0.352078,0.735609,1.00727,0.43525,1.32877
7.3,0.46797,0.345739,0.724653,0.991068,0.42799,1.33371
7.32,0.458745,0.33952,0.710398,0.971515,0.419667,1.33864
7.34,0.450268,0.333272,0.735777,1.01312,0.411985,1.34356
7.36,0.466697,0.327186,0.721365,1.00444,0.478973,1.34847
7.38,0.458418,0.323125,0.709472,0.985167,0.469889,1.35338
7.4,0.549003,0.3227,0.695492,1.00302,0.528958,1.35827
7.42,0.538248,0.316787,0.715176,1.02254,0.524958,1.36315
7.44,0.5277,0.310743,0.702216,1.00236,0.514867,1.36803
7.46,0.517257,0.304616,0.69268,0.983099,0.504676,1.37289
7.48,0.5181,0.32086,0.721207,1.00412,0.509527,1.37774
7.5,0.509273,0.316547,0.720339,1.01497,0.50029,1.38259
7.52,0.509273,0.379918,0.711126,1.00322,0.491188,1.38742
7.54,0.499318,0.379201,0.697308,0.992046,0.481814,1.39224
7.56,0.490625,0.372921,0.721803,0.976151,0.472394,1.39705
7.58,0.481941,0.366187,0.743028,0.965844,0.464737,1.40185
7.6,0.474528,0.363392,0.742005,0.956427,0.460415,1.40664
7.62,0.468451,0.388088,0.734983,0.952926,0.451705,1.41142
7.64,0.463136,0.382671,0.725706,0.938436,0.443203,1.41619
7.66,0.541881,0.400004,0.733827,0.962356,0.507987,1.42094
7.68,0.531641,0.392825,0.726108,0.944066,0.498809,1.42569
7.7,0.528342,0.38906,0.721834,0.930597,0.501697,1.43042
7.72,0.562937,0.418786,0.718511,0.943442,0.527303,1.43514
7.74,0.552851,0.410971,0.724659,0.951148,0.517906,1.43985
7.76,0.586327,0.408627,0.711379,0.998519,0.591799,1.44454
7.78,0.577951,0.459601,0.698078,0.984781,0.603651,1.44923
7.8,0.567199,0.450578,0.696176,0.980392,0.592028,1.4539
7.82,0.559179,0.44491,0.693366,0.966825,0.582358,1.45856
7.84,0.551125,0.436224,0.693637,0.960829,0.573012,1.4632
7.86,0.54124,0.428273,0.682283,0.941904,0.566057,1.46784
7.88,0.531508,0.423118,0.669212,0.925063,0.554904,1.47246
7.9,0.538647,0.41718,0.660572,0.933124,0.561823,1.47707
7.92,0.532149,0.425058,0.685525,0.924682,0.583151,1.48166
7.94,0.522167,0.416731,0.688612,0.923086,0.571698,1.48624
7.96,0.515632,0.412309,0.678687,0.910712,0.565289,1.49081
7.98,0.51419,0.441519,0.676011,0.929152,0.556661,1.49537
8,0.504676,0.433042,0.666222,0.92186,0.546296,1.49991
8.02,0.495187,0.424911,0.653065,0.904709,0.535994,1.50444
8.04,0.486678,0.420596,0.64062,0.888328,0.529551,1.50895
8.06,0.499346,0.412348,0.643885,0.901505,0.594883,1.51345
8.08,0.49617,0.404726,0.641393,0.88398,0.587251,1.51794
8.1,0.517114,0.397456,0.634689,0.895806,0.591185,1.52241
