TIME,EC:1,LHY:1,ZTL:1,PRR9:1,TOC1:1,Light:1
0.54,0.496713,1.06581,0.198716,0.23273,0.373881,0.00996174
0.56,0.499257,1.04793,0.195754,0.228665,0.378379,0.0107125
0.58,0.48961,1.03476,0.194017,0.226433,0.371346,0.0114904
0.6,0.489991,1.04727,0.191441,0.247368,0.369584,0.0122954
0.62,0.491231,1.07504,0.191844,0.304827,0.366265,0.0131275
0.64,0.48156,1.05396,0.191108,0.301541,0.359051,0.0139867
0.66,0.473818,1.036,0.203644,0.317383,0.358204,0.0148729
0.68,0.514166,1.03176,0.214051,0.345882,0.357452,0.015786
0.7,0.506341,1.01387,0.224141,0.356255,0.351925,0.0167262
0.72,0.496495,1.03587,0.234187,0.383754,0.34513,0.0176933
0.74,0.487328,1.01547,0.232173,0.37667,0.338822,0.0186874
0.76,0.477845,0.99754,0.229625,0.372169,0.332698,0.0197083
0.78,0.511749,0.979813,0.244526,0.387517,0.365473,0.0207562
0.8,0.501705,0.974579,0.240058,0.400877,0.35839,0.0218308
0.82,0.492372,0.968302,0.256787,0.423585,0.355601,0.0229323
0.84,0.506806,0.951166,0.255067,0.425881,0.356013,0.0240606
0.86,0.49758,0.937858,0.250134,0.418758,0.350354,0.0252157
0.88,0.497711,0.925142,0.251954,0.418098,0.353625,0.0263974
0.9,0.487989,0.9078,0.25717,0.431994,0.346945,0.0276059
0.92,0.543978,0.892966,0.253822,0.428499,0.396222,0.028841
0.94,0.539682,0.885006,0.29676,0.433624,0.390305,0.0301027
0.96,0.571393,0.883515,0.296819,0.426477,0.388698,0.0313911
0.98,0.562899,0.872667,0.315647,0.439207,0.381543,0.0327059
1,0.554816,0.8571,0.31705,0.443431,0.378597,0.0340473
1.02,0.544925,0.850169,0.312948,0.437105,0.373144,0.0354152
1.04,0.539306,0.835586,0.317291,0.442157,0.368764,0.0368096
1.06,0.538878,0.821435,0.314874,0.434482,0.37278,0.0382303
1.08,0.528294,0.824056,0.308852,0.430741,0.365494,0.0396774
1.1,0.519906,0.828647,0.312075,0.429685,0.364537,0.0411508
1.12,0.512224,0.832129,0.309287,0.423312,0.362415,0.0426505
1.14,0.506455,0.823642,0.326383,0.443231,0.355395,0.0441765
1.16,0.499233,0.815472,0.3347,0.473241,0.364047,0.0457287
1.18,0.50946,0.799515,0.373533,0.498291,0.383603,0.047307
1.2,0.500025,0.784047,0.366478,0.489423,0.37606,0.0489115
1.22,0.522588,0.784458,0.360173,0.48725,0.405371,0.050542
1.24,0.513391,0.771348,0.36862,0.509333,0.402015,0.0521985
1.26,0.506966,0.768114,0.381172,0.527015,0.401069,0.0538811
1.28,0.497519,0.754305,0.374253,0.517281,0.39362,0.0555895
1.3,0.488,0.759005,0.368851,0.508844,0.385829,0.0573239
1.32,0.480502,0.745134,0.374829,0.512494,0.379824,0.0590841
1.34,0.491601,0.737256,0.390026,0.538724,0.374594,0.0608701
1.36,0.482354,0.729401,0.400109,0.530184,0.36806,0.0626819
1.38,0.500514,0.719146,0.423602,0.554051,0.387942,0.0645193
1.4,0.490699,0.706781,0.415285,0.543121,0.380371,0.0663824
1.42,0.481285,0.726684,0.409326,0.539131,0.373195,0.0682711
1.44,0.471762,0.713089,0.402967,0.529079,0.366092,0.0701854
1.46,0.467295,0.704656,0.398322,0.531519,0.365832,0.0721251
1.48,0.458472,0.695259,0.426921,0.557871,0.359564,0.0740902
1.5,0.45675,0.693254,0.447391,0.625119,0.357663,0.0760808
1.52,0.447888,0.679615,0.444239,0.623082,0.351336,0.0780967
1.54,0.440633,0.670038,0.437182,0.612511,0.349436,0.0801378
1.56,0.438826,0.657435,0.459708,0.610721,0.346327,0.0822042
1.58,0.432522,0.645649,0.450917,0.606324,0.341564,0.0842957
1.6,0.467256,0.694539,0.471449,0.672931,0.495671,0.0864124
1.62,0.463605,0.681756,0.463699,0.660534,0.492942,0.0885541
1.64,0.4546,0.670714,0.485762,0.671913,0.483501,0.0907207
1.66,0.446694,0.658448,0.499885,0.66319,0.474226,0.0929123
1.68,0.441016,0.668878,0.490996,0.655176,0.468038,0.0951288
1.7,0.432786,0.659026,0.483269,0.646256,0.460036,0.0973701
1.72,0.425233,0.680603,0.474664,0.634859,0.452543,0.0996361
1.74,0.41968,0.667131,0.468887,0.682313,0.452921,0.101927
1.76,0.411503,0.654438,0.469864,0.673112,0.449964,0.104242
1.78,0.410978,0.665418,0.461739,0.675345,0.442906,0.106582
1.8,0.427259,0.655066,0.525528,0.674941,0.443813,0.108946
1.82,0.456214,0.645203,0.557573,0.696637,0.438139,0.111335
1.84,0.447286,0.641436,0.547048,0.683226,0.429704,0.113748
1.86,0.450523,0.628942,0.559669,0.715923,0.428675,0.116186
1.88,0.452561,0.630901,0.552304,0.704292,0.429422,0.118648
1.9,0.454455,0.620017,0.544491,0.697211,0.423058,0.121133
1.92,0.445511,0.63773,0.534486,0.68358,0.414778,0.123643
1.94,0.43984,0.627494,0.545902,0.698373,0.411833,0.126177
1.96,0.43499,0.618122,0.555537,0.706557,0.407631,0.128735
1.98,0.430168,0.6065,0.565877,0.753404,0.3997,0.131317
2,0.422215,0.596914,0.56469,0.753259,0.396122,0.133923
2.02,0.416072,0.585507,0.576707,0.757704,0.405195,0.136552
2.04,0.407836,0.591238,0.573281,0.74952,0.39725,0.139205
2.06,0.415985,0.581421,0.592953,0.744765,0.404471,0.141882
2.08,0.418343,0.583464,0.627253,0.768767,0.418392,0.144582
2.1,0.479995,0.571915,0.621185,0.756296,0.433928,0.147306
2.12,0.488031,0.58827,0.615659,0.788269,0.443294,0.150053
2.14,0.485609,0.579551,0.631638,0.792748,0.434821,0.152823
2.16,0.477647,0.568739,0.632346,0.792122,0.427276,0.155617
2.18,0.468194,0.557508,0.622383,0.781142,0.418825,0.158433
2.2,0.459016,0.54786,0.612566,0.770033,0.410541,0.161273
2.22,0.451956,0.540134,0.641535,0.79833,0.406047,0.164136
2.24,0.463192,0.529788,0.636731,0.790355,0.40187,0.167021
2.26,0.454847,0.519315,0.625353,0.801806,0.394854,0.16993
2.28,0.448295,0.510981,0.614077,0.790913,0.390262,0.172861
2.3,0.441324,0.506378,0.604482,0.777935,0.382764,0.175815
2.32,0.447848,0.497368,0.624424,0.789582,0.40244,0.178792
2.34,0.442813,0.499895,0.62885,0.77634,0.403899,0.181791
2.36,0.436305,0.494178,0.682525,0.772726,0.397392,0.184812
2.38,0.429892,0.496316,0.698909,0.770552,0.393492,0.187856
2.4,0.421753,0.486516,0.707968,0.762609,0.386677,0.190922
2.42,0.414104,0.477971,0.705382,0.763788,0.380161,0.19401
2.44,0.411479,0.50051,0.735947,0.784466,0.376436,0.197121
2.46,0.407647,0.498624,0.72797,0.773438,0.377279,0.200253
2.48,0.416103,0.489057,0.728378,0.785504,0.388599,0.203407
2.5,0.448358,0.47942,0.749226,0.865249,0.398214,0.206584
2.52,0.441924,0.473885,0.737223,0.8492,0.391215,0.209781
2.54,0.433243,0.480887,0.75653,0.889383,0.383502,0.213001
2.56,0.426203,0.485526,0.745327,0.876781,0.377188,0.216242
2.58,0.420925,0.475913,0.731158,0.895147,0.370157,0.219505
2.6,0.416146,0.471597,0.748119,0.897802,0.364707,0.222789
2.62,0.412649,0.463116,0.829122,0.988199,0.427905,0.226094
2.64,0.405336,0.454411,0.834481,0.996704,0.419732,0.229421
2.66,0.397347,0.445471,0.841132,0.995176,0.411476,0.232768
2.68,0.512097,0.437054,0.911256,1.00294,0.534554,0.236137
2.7,0.504684,0.428497,0.893419,0.983315,0.524941,0.239527
2.72,0.49626,0.420031,0.888447,0.976912,0.51574,0.242937
2.74,0.486667,0.411848,0.875118,0.96164,0.505895,0.246368
2.76,0.485267,0.404963,0.865702,0.954135,0.498991,0.24982
2.78,0.476409,0.412107,0.849667,0.938481,0.489559,0.253293
2.8,0.471587,0.404489,0.847659,0.925122,0.490062,0.256786
2.82,0.464501,0.401377,0.842118,0.920227,0.480875,0.260299
2.84,0.455951,0.395583,0.828343,0.902122,0.472304,0.263833
2.86,0.497873,0.414042,0.818472,0.907116,0.485961,0.267387
2.88,0.488226,0.406835,0.811091,0.904163,0.477207,0.27096
2.9,0.489145,0.398986,0.802717,0.901251,0.473328,0.274554
2.92,0.507087,0.415673,0.815875,0.926823,0.492004,0.278168
2.94,0.497078,0.425878,0.799944,0.908781,0.482554,0.281802
2.96,0.493918,0.443575,0.789162,0.892447,0.475852,0.285455
2.98,0.514164,0.440942,0.785657,0.891933,0.507376,0.289128
3,0.569695,0.432501,0.788289,0.895412,0.527781,0.29282
3.02,0.567447,0.425931,0.772744,0.879285,0.525878,0.296532
3.04,0.57447,0.430749,0.76014,0.870383,0.51866,0.300263
3.06,0.580986,0.442752,0.751704,0.857743,0.536029,0.304013
3.08,0.577092,0.433987,0.742382,0.849664,0.531418,0.307782
3.1,0.565792,0.428918,0.733491,0.864465,0.522086,0.31157
3.12,0.554658,0.422372,0.732215,0.851015,0.511914,0.315377
3.14,0.546331,0.417613,0.726792,0.834653,0.504074,0.319203
3.16,0.555898,0.413536,0.717481,0.82416,0.498006,0.323048
3.18,0.547743,0.410923,0.708758,0.810494,0.490424,0.326911
3.2,0.546197,0.405166,0.697509,0.80277,0.535828,0.330792
3.22,0.540517,0.398832,0.710091,0.831444,0.527955,0.334692
3.24,0.542795,0.392446,0.701231,0.829853,0.518996,0.33861
3.26,0.535298,0.386243,0.696448,0.841881,0.509011,0.342547
3.28,0.52658,0.433052,0.695742,0.825313,0.50095,0.346501
3.3,0.517852,0.425926,0.68576,0.811131,0.491759,0.350473
3.32,0.50781,0.419959,0.673081,0.796305,0.483083,0.354463
3.34,0.49786,0.412673,0.688625,0.788121,0.473578,0.358471
3.36,0.489641,0.404753,0.688111,0.80224,0.464903,0.362496
3.38,0.481403,0.397155,0.675609,0.787166,0.457423,0.366539
3.4,0.531741,0.398636,0.732334,0.781381,0.560883,0.370599
3.42,0.524417,0.398002,0.725568,0.766647,0.551211,0.374676
3.44,0.518237,0.390942,0.758386,0.795778,0.54969,0.378771
3.46,0.511575,0.405673,0.744788,0.78194,0.542222,0.382883
3.48,0.503769,0.402207,0.754851,0.79945,0.535316,0.387011
3.5,0.533512,0.412128,0.763037,0.802439,0.547759,0.391156
3.52,0.523929,0.416106,0.754151,0.807693,0.538221,0.395318
3.54,0.514177,0.40805,0.741598,0.79737,0.530239,0.399497
3.56,0.50438,0.400186,0.739936,0.798715,0.522341,0.403692
3.58,0.497288,0.399471,0.73475,0.789155,0.515463,0.407903
3.6,0.487469,0.419021,0.72162,0.776619,0.505609,0.412131
3.62,0.47799,0.470609,0.721367,0.781786,0.514017,0.416375
3.64,0.468749,0.465585,0.713319,0.773926,0.503999,0.420634
3.66,0.459886,0.45659,0.717321,0.782459,0.496053,0.42491
3.68,0.476773,0.450082,0.721118,0.784101,0.501912,0.429201
3.7,0.467531,0.454876,0.710204,0.770085,0.492319,0.433508
3.72,0.458437,0.452045,0.696893,0.755654,0.482942,0.437831
3.74,0.450554,0.443993,0.686562,0.745028,0.473457,0.442169
3.76,0.450136,0.436186,0.683947,0.738645,0.467149,0.446522
3.78,0.441411,0.448039,0.724869,0.725595,0.463435,0.450891
3.8,0.433061,0.467824,0.71706,0.725303,0.454866,0.455274
3.82,0.461877,0.497441,0.718035,0.743256,0.48279,0.459672
3.84,0.473191,0.52329,0.756601,0.832654,0.476533,0.464086
3.86,0.464399,0.514188,0.757105,0.851951,0.473389,0.468514
3.88,0.455915,0.504535,0.766691,0.864253,0.464567,0.472956
3.9,0.446965,0.497161,0.767409,0.865055,0.455759,0.477413
3.92,0.440864,0.494292,0.780303,0.876396,0.447301,0.481884
3.94,0.432256,0.484576,0.766125,0.859325,0.438647,0.48637
3.96,0.42377,0.476024,0.760827,0.861374,0.430927,0.490869
3.98,0.41853,0.503106,0.748715,0.858623,0.424038,0.495383
4,0.414043,0.511333,0.736243,0.849851,0.427845,0.49991
4.02,0.428513,0.501458,0.730225,0.890021,0.439932,0.504451
4.04,0.426506,0.491959,0.729108,0.881047,0.438017,0.509006
4.06,0.418165,0.482918,0.742767,0.918642,0.429771,0.513574
4.08,0.416708,0.478465,0.728354,0.902246,0.424918,0.518155
4.1,0.40893,0.469136,0.714293,0.885692,0.41734,0.52275
4.12,0.410516,0.460396,0.703084,0.890093,0.430217,0.527358
4.14,0.402554,0.452108,0.689193,0.872829,0.421759,0.531979
4.16,0.412231,0.448548,0.729951,0.901221,0.432943,0.536612
4.18,0.404617,0.439757,0.7188,0.894053,0.424465,0.541258
4.2,0.397599,0.552739,0.706957,0.906224,0.416248,0.545917
4.22,0.394194,0.544605,0.703995,0.90515,0.409928,0.550588
4.24,0.38643,0.535106,0.69017,0.887876,0.401835,0.555272
4.26,0.38043,0.530389,0.676818,0.881963,0.399956,0.559968
4.28,0.37292,0.540374,0.68835,0.89865,0.39207,0.564676
4.3,0.367813,0.539997,0.679952,0.883241,0.387887,0.569395
4.32,0.372291,0.534795,0.682442,0.870978,0.385688,0.574127
4.34,0.366447,0.534349,0.669544,0.864648,0.380317,0.57887
4.36,0.402271,0.527411,0.708554,0.902731,0.430037,0.583625
4.38,0.394745,0.517232,0.79228,0.910804,0.421542,0.588391
4.4,0.389155,0.508476,0.779488,0.897951,0.414478,0.593169
4.42,0.382096,0.500033,0.764522,0.881484,0.406489,0.597957
4.44,0.379662,0.4916,0.751288,0.940549,0.411656,0.602757
4.46,0.431192,0.490917,0.775352,1.07921,0.407395,0.607568
4.48,0.432952,0.483394,0.77151,1.07552,0.404072,0.612389
4.5,0.425007,0.480076,0.762613,1.06342,0.396103,0.617221
4.52,0.427377,0.472547,0.749696,1.04794,0.393603,0.622063
4.54,0.424042,0.472592,0.746053,1.04123,0.385864,0.626916
4.56,0.416103,0.465874,0.735043,1.02438,0.380878,0.631779
4.58,0.408513,0.456828,0.762295,1.08554,0.382681,0.636652
4.6,0.401219,0.453821,0.750589,1.06475,0.375477,0.641535
4.62,0.403637,0.452162,0.755623,1.06755,0.431504,0.646428
4.64,0.395867,0.443945,0.741947,1.05994,0.423064,0.651331
4.66,0.388146,0.441314,0.729392,1.04282,0.414689,0.656243
4.68,0.391748,0.437104,0.730175,1.03079,0.410654,0.661165
4.7,0.39242,0.428466,0.718258,1.02344,0.405729,0.666095
4.72,0.384848,0.420113,0.706967,1.0068,0.397884,0.671035
4.74,0.377374,0.414922,0.697833,0.991736,0.390253,0.675985
4.76,0.373138,0.407198,0.795546,1.04776,0.383784,0.680942
4.78,0.367584,0.411617,0.784756,1.06135,0.404213,0.685909
4.8,0.36035,0.415843,0.772988,1.04954,0.396408,0.690884
4.82,0.364709,0.412682,0.768907,1.05832,0.409263,0.695868
4.84,0.440123,0.422923,0.762023,1.14597,0.446964,0.70086
4.86,0.432372,0.414733,0.75927,1.13741,0.440025,0.705861
4.88,0.473866,0.409646,0.836864,1.13423,0.432916,0.710869
4.9,0.484943,0.439262,0.827713,1.12205,0.446203,0.715885
4.92,0.49431,0.436512,0.823024,1.115,0.442825,0.720909
4.94,0.487729,0.432712,0.829296,1.09831,0.437055,0.725941
4.96,0.493338,0.425316,0.824657,1.0958,0.436797,0.73098
4.98,0.485478,0.417102,0.809476,1.07913,0.428832,0.736027
5,0.487935,0.419991,0.85552,1.1551,0.438384,0.741081
5.02,0.480415,0.41176,0.856781,1.16669,0.4412,0.746142
5.04,0.470947,0.404806,0.839819,1.1436,0.432511,0.75121
5.06,0.497946,0.403556,0.854653,1.24138,0.456545,0.756284
5.08,0.501872,0.403448,0.850194,1.22959,0.460268,0.761366
5.1,0.492122,0.396896,0.83418,1.20589,0.451324,0.766454
5.12,0.482758,0.415983,0.869138,1.20491,0.442818,0.771548
5.14,0.47495,0.408283,0.85535,1.18643,0.435793,0.776649
5.16,0.46585,0.400287,0.844053,1.19203,0.427207,0.781756
5.18,0.456819,0.395931,0.837404,1.1782,0.419071,0.786868
5.2,0.515664,0.397307,0.829364,1.19244,0.480266,0.791987
5.22,0.528563,0.393701,0.868463,1.19482,0.48224,0.797111
5.24,0.518387,0.388313,0.853615,1.17202,0.47418,0.802241
5.26,0.535561,0.380973,0.872592,1.1694,0.497932,0.807376
5.28,0.568365,0.374231,0.876778,1.20298,0.522085,0.812517
5.3,0.623311,0.369657,0.872345,1.19813,0.539737,0.817663
5.32,0.611165,0.362374,0.863287,1.20622,0.529371,0.822813
5.34,0.600003,0.359991,0.854373,1.19888,0.520169,0.827969
5.36,0.588793,0.352908,0.837983,1.17807,0.513101,0.833129
5.38,0.584898,0.347554,0.822022,1.17118,0.512909,0.838294
5.4,0.573429,0.340962,0.806652,1.1593,0.503435,0.843463
5.42,0.574474,0.372551,0.80108,1.15619,0.520171,0.848637
5.44,0.576278,0.371202,0.800139,1.14858,0.598278,0.853814
5.46,0.568531,0.364957,0.784631,1.12587,0.589492,0.858996
5.48,0.588926,0.363364,0.771355,1.15826,0.606359,0.864182
5.5,0.577699,0.357661,0.763524,1.14574,0.595712,0.869371
5.52,0.568756,0.354145,0.766412,1.14002,0.59032,0.874564
5.54,0.572137,0.347189,0.820056,1.19963,0.581793,0.87976
5.56,0.560995,0.354455,0.806856,1.1852,0.572991,0.88496
5.58,0.554772,0.349154,0.815868,1.17512,0.57041,0.890163
5.6,0.561956,0.345233,0.832468,1.19024,0.566459,0.895368
5.62,0.550975,0.340894,0.829127,1.17651,0.555483,0.900577
5.64,0.550034,0.372145,0.835649,1.19514,0.551381,0.905788
5.66,0.540899,0.367744,0.822752,1.1886,0.549981,0.911002
5.68,0.531124,0.376542,0.807273,1.16746,0.539965,0.916219
5.7,0.532474,0.377641,0.836455,1.18071,0.533026,0.921438
5.72,0.528281,0.370663,0.832413,1.17715,0.523724,0.926658
5.74,0.518585,0.363695,0.855103,1.1816,0.519357,0.931881
5.76,0.509309,0.356651,0.843028,1.16318,0.510095,0.937106
5.78,0.504815,0.357745,0.829297,1.14228,0.501858,0.942332
5.8,0.498095,0.360649,0.829501,1.14771,0.495054,0.94756
5.82,0.50157,0.37195,0.869865,1.13826,0.501231,0.95279
5.84,0.491669,0.365545,0.855114,1.1175,0.491313,0.958021
5.86,0.498986,0.36635,0.855915,1.11518,0.486199,0.963253
5.88,0.493305,0.40752,0.848348,1.10376,0.487074,0.968486
5.9,0.494419,0.402016,0.880039,1.14455,0.481634,0.973719
5.92,0.488004,0.415481,0.884977,1.15489,0.473806,0.978954
5.94,0.482485,0.408608,0.874959,1.16431,0.46557,0.984189
5.96,0.488802,0.411394,0.861803,1.1885,0.489113,0.989425
5.98,0.485474,0.412533,0.853071,1.19802,0.486717,0.99466
6,0.476256,0.408684,0.838058,1.17788,0.477389,0.999896
6.02,0.466964,0.400791,0.821684,1.15596,0.468074,1.00513
6.04,0.458965,0.392892,0.851252,1.22412,0.459349,1.01037
6.06,0.45137,0.387901,0.863849,1.30664,0.450854,1.0156
6.08,0.452538,0.380448,0.857763,1.30607,0.454727,1.02084
6.1,0.445185,0.373235,0.841314,1.28457,0.44832,1.02607
6.12,0.489941,0.458235,0.850697,1.27053,0.461524,1.03131
6.14,0.480375,0.449173,0.849915,1.2462,0.452438,1.03654
6.16,0.470925,0.442496,0.833537,1.22165,0.44409,1.04177
6.18,0.462253,0.437356,0.836186,1.2089,0.435367,1.047
6.2,0.45592,0.429028,0.833903,1.20121,0.429114,1.05223
6.22,0.448041,0.420806,0.83406,1.18437,0.421923,1.05746
6.24,0.468956,0.414892,0.828887,1.16519,0.443313,1.06269
6.26,0.464727,0.408494,0.818397,1.14382,0.436997,1.06791
6.28,0.460357,0.447024,0.810221,1.15805,0.445285,1.07313
6.3,0.461847,0.439178,0.795989,1.14849,0.441262,1.07836
6.32,0.470199,0.44321,0.824096,1.17788,0.489414,1.08357
6.34,0.478621,0.43929,0.80821,1.19092,0.497649,1.08879
6.36,0.469281,0.430794,0.801221,1.17839,0.488016,1.09401
6.38,0.461591,0.423187,0.788529,1.17711,0.498335,1.09922
6.4,0.457572,0.429341,0.775753,1.15777,0.494396,1.10443
6.42,0.45104,0.421972,0.795417,1.165,0.485904,1.10963
6.44,0.445983,0.413988,0.788419,1.15065,0.484805,1.11483
6.46,0.437202,0.408878,0.777615,1.13311,0.47641,1.12003
6.48,0.437941,0.401051,0.766472,1.13793,0.478612,1.12523
6.5,0.433243,0.433095,0.753305,1.11682,0.471119,1.13042
6.52,0.424742,0.429296,0.748857,1.12846,0.46958,1.13561
6.54,0.416373,0.423067,0.734402,1.10665,0.460316,1.1408
6.56,0.449257,0.417964,0.784965,1.26312,0.531495,1.14598
6.58,0.461137,0.477524,0.825508,1.29654,0.521982,1.15116
6.6,0.453582,0.46904,0.812711,1.27379,0.512502,1.15633
6.62,0.447662,0.481774,0.803371,1.25281,0.502992,1.1615
6.64,0.439884,0.473258,0.789717,1.22869,0.494761,1.16667
6.66,0.436147,0.463902,0.776421,1.21827,0.488086,1.17183
6.68,0.427619,0.458693,0.761665,1.19541,0.478479,1.17698
6.7,0.452199,0.468235,0.752659,1.18428,0.503065,1.18213
6.72,0.444792,0.459089,0.845344,1.20035,0.500422,1.18728
6.74,0.439587,0.451421,0.83049,1.18579,0.494883,1.19242
6.76,0.432933,0.450272,0.822022,1.17646,0.487668,1.19756
6.78,0.424658,0.441373,0.806744,1.15531,0.478171,1.20269
6.8,0.416988,0.452416,0.802341,1.13586,0.471242,1.20781
6.82,0.408984,0.444962,0.801646,1.12768,0.46257,1.21293
6.84,0.402847,0.436601,0.799857,1.11747,0.453506,1.21804
6.86,0.395188,0.430849,0.792917,1.09904,0.446119,1.22315
6.88,0.388804,0.422997,0.781512,1.08551,0.438766,1.22825
6.9,0.381401,0.421024,0.767556,1.06563,0.430472,1.23334
6.92,0.399875,0.412924,0.795807,1.04954,0.422356,1.23843
6.94,0.392155,0.410773,0.827129,1.06127,0.414186,1.24351
6.96,0.39533,0.410336,0.90345,1.06529,0.410088,1.24859
6.98,0.421099,0.421117,0.889901,1.08703,0.408307,1.25366
7,0.4275,0.476195,0.928296,1.10785,0.418341,1.25872
7.02,0.437346,0.49158,0.9146,1.16111,0.411473,1.26377
7.04,0.437606,0.481864,0.936064,1.14148,0.413277,1.26882
7.06,0.438018,0.473257,0.946495,1.16254,0.416543,1.27386
7.08,0.432964,0.489053,0.939359,1.15342,0.411919,1.27889
7.1,0.428276,0.491804,0.933664,1.1496,0.416397,1.28392
7.12,0.449153,0.483027,0.96097,1.22925,0.528395,1.28893
7.14,0.442004,0.474079,1.01264,1.29986,0.519512,1.29394
7.16,0.433257,0.472323,0.99282,1.27453,0.509227,1.29894
7.18,0.424909,0.463139,0.982084,1.2646,0.499772,1.30393
7.2,0.416562,0.453982,1.00007,1.26127,0.490016,1.30892
7.22,0.410648,0.457881,0.980283,1.24772,0.483827,1.31389
7.24,0.406866,0.448816,0.993727,1.26239,0.47836,1.31886
7.26,0.398927,0.448022,0.977585,1.23856,0.470479,1.32382
7.28,0.391058,0.459738,0.964727,1.21746,0.4614,1.32877
7.3,0.393078,0.450858,0.959894,1.2068,0.460319,1.33371
7.32,0.387685,0.460794,0.944747,1.24212,0.514131,1.33864
7.34,0.38071,0.451715,1.01321,1.24037,0.504063,1.34356
7.36,0.373597,0.444448,1.00451,1.21983,0.494148,1.34847
7.38,0.369119,0.435667,1.04492,1.22414,0.487071,1.35338
7.4,0.362459,0.427298,1.04613,1.20928,0.479414,1.35827
7.42,0.357911,0.419223,1.03766,1.19289,0.470797,1.36315
7.44,0.350831,0.411142,1.02189,1.17663,0.461544,1.36803
7.46,0.374005,0.405146,1.03149,1.25577,0.491585,1.37289
7.48,0.366729,0.397159,1.06031,1.26222,0.482047,1.37774
7.5,0.360074,0.389762,1.04093,1.2374,0.472597,1.38259
7.52,0.400987,0.400654,1.03462,1.31822,0.487011,1.38742
7.54,0.393321,0.431383,1.08511,1.40172,0.517808,1.39224
7.56,0.385877,0.423252,1.06386,1.39106,0.507661,1.39705
7.58,0.383632,0.415833,1.08094,1.3808,0.501424,1.40185
7.6,0.378835,0.407667,1.06584,1.36747,0.493643,1.40664
7.62,0.373749,0.402058,1.05844,1.34495,0.486867,1.41142
7.64,0.367722,0.433812,1.03894,1.32394,0.478689,1.41619
7.66,0.363214,0.432073,1.02883,1.30558,0.476111,1.42094
7.68,0.358155,0.423682,1.09901,1.30474,0.466847,1.42569
7.7,0.351737,0.418202,1.07852,1.28964,0.458026,1.43042
7.72,0.345143,0.410256,1.06785,1.27991,0.449073,1.43514
7.74,0.338513,0.402141,1.0496,1.25632,0.440224,1.43985
7.76,0.338108,0.395775,1.04852,1.24843,0.438213,1.44454
7.78,0.337887,0.387964,1.06604,1.26133,0.432405,1.44923
7.8,0.347909,0.389199,1.14708,1.25782,0.436182,1.4539
7.82,0.342355,0.384773,1.14131,1.23732,0.427894,1.45856
7.84,0.338715,0.382965,1.1485,1.22795,0.431706,1.4632
7.86,0.333575,0.375862,1.148,1.21538,0.425638,1.46784
7.88,0.336174,0.374531,1.14463,1.40933,0.432776,1.47246
7.9,0.335742,0.392037,1.12262,1.38238,0.435017,1.47707
7.92,0.342651,0.385718,1.10764,1.39722,0.437276,1.48166
7.94,0.34235,0.380906,1.09492,1.41515,0.431105,1.48624
7.96,0.335708,0.373682,1.21207,1.51584,0.422743,1.49081
7.98,0.409875,0.388043,1.24321,1.51032,0.471499,1.49537
8,0.425039,0.386871,1.28244,1.51732,0.465348,1.49991
8.02,0.417407,0.379607,1.29481,1.51271,0.457823,1.50444
8.04,0.41037,0.393654,1.28421,1.49523,0.449148,1.50895
8.06,0.404648,0.38973,1.25881,1.46925,0.440958,1.51345
8.08,0.396967,0.385938,1.2393,1.44637,0.4326,1.51794
8.1,0.391295,0.379469,1.23918,1.42626,0.425998,1.52241
8.12,0.474452,0.408291,1.2793,1.50717,0.420724,1.52687
