TIME,EC:1,LHY:1,ZTL:1,PRR9:1,TOC1:1,Light:1
1.04,0.302354,0.433158,0.840015,0.597208,0.354026,0.0368096
1.06,0.300607,0.430711,0.838844,0.598132,0.351641,0.0382303
1.08,0.298464,0.425771,0.838698,0.599663,0.348797,0.0396774
1.1,0.293763,0.421019,0.838588,0.601452,0.34297,0.0411508
1.12,0.292533,0.418059,0.837615,0.601428,0.341201,0.0426505
1.14,0.291232,0.414705,0.839612,0.604521,0.339352,0.0441765
1.16,0.287484,0.41045,0.837063,0.604052,0.334658,0.0457287
1.18,0.286626,0.405751,0.838932,0.607279,0.333332,0.047307
1.2,0.283725,0.400263,0.839697,0.609058,0.329636,0.0489115
1.22,0.279415,0.397081,0.840707,0.611727,0.324308,0.050542
1.24,0.27859,0.395315,0.840123,0.613266,0.323031,0.0521985
1.26,0.274922,0.3891,0.837965,0.613258,0.318462,0.0538811
1.28,0.271369,0.386664,0.839242,0.615685,0.314033,0.0555895
1.3,0.26724,0.381683,0.837647,0.615764,0.308944,0.0573239
1.32,0.264252,0.379437,0.837467,0.616547,0.305181,0.0590841
1.34,0.260986,0.378887,0.837,0.617421,0.301102,0.0608701
1.36,0.25758,0.378267,0.835092,0.617095,0.296868,0.0626819
1.38,0.255042,0.376979,0.836843,0.620182,0.29364,0.0645193
1.4,0.252823,0.373888,0.837486,0.622222,0.290785,0.0663824
1.42,0.249011,0.37049,0.837702,0.623996,0.286104,0.0682711
1.44,0.246756,0.368205,0.836464,0.623846,0.283218,0.0701854
1.46,0.244515,0.366338,0.835401,0.62423,0.280353,0.0721251
1.48,0.241649,0.36471,0.836751,0.62645,0.276777,0.0740902
1.5,0.23928,0.364625,0.835125,0.625908,0.273775,0.0760808
1.52,0.239463,0.362205,0.836473,0.628256,0.273697,0.0780967
1.54,0.236873,0.357066,0.835942,0.629862,0.270453,0.0801378
1.56,0.236265,0.357287,0.837475,0.631949,0.269477,0.0822042
1.58,0.233461,0.354903,0.838816,0.634399,0.266001,0.0842957
1.6,0.230574,0.351943,0.838996,0.635845,0.262436,0.0864124
1.62,0.230236,0.35,0.839131,0.637279,0.261776,0.0885541
1.64,0.226329,0.344703,0.83791,0.638226,0.257064,0.0907207
1.66,0.225842,0.342076,0.838442,0.639598,0.25624,0.0929123
1.68,0.226182,0.339589,0.840182,0.641973,0.256358,0.0951288
1.7,0.222511,0.338425,0.838935,0.643016,0.251934,0.0973701
1.72,0.22311,0.33597,0.838659,0.643689,0.252348,0.0996361
1.74,0.222398,0.336222,0.837905,0.644053,0.251282,0.101927
1.76,0.222242,0.33386,0.839112,0.646051,0.250847,0.104242
1.78,0.221084,0.333529,0.839302,0.647177,0.249284,0.106582
1.8,0.21856,0.332647,0.841185,0.650388,0.246187,0.108946
1.82,0.216314,0.333086,0.839815,0.650062,0.243406,0.111335
1.84,0.214324,0.329293,0.840709,0.652402,0.240919,0.113748
1.86,0.213121,0.32818,0.842769,0.654906,0.23932,0.116186
1.88,0.211151,0.326644,0.842555,0.655455,0.236864,0.118648
1.9,0.210211,0.325399,0.842917,0.657105,0.235568,0.121133
1.92,0.209833,0.324058,0.844612,0.659404,0.234905,0.123643
1.94,0.210803,0.324245,0.845771,0.661533,0.235752,0.126177
1.96,0.208474,0.322493,0.846753,0.663821,0.232913,0.128735
1.98,0.206779,0.321727,0.846025,0.664063,0.230788,0.131317
2,0.20531,0.320256,0.845951,0.665073,0.228918,0.133923
2.02,0.202636,0.316355,0.847409,0.667889,0.225708,0.136552
2.04,0.203701,0.317037,0.846471,0.667671,0.226667,0.139205
2.06,0.20147,0.316954,0.845898,0.668986,0.223962,0.141882
2.08,0.201753,0.316468,0.844758,0.668696,0.224054,0.144582
2.1,0.20165,0.31341,0.845877,0.670176,0.22372,0.147306
2.12,0.201325,0.311948,0.845294,0.671611,0.223142,0.150053
2.14,0.201742,0.313113,0.844831,0.672137,0.223388,0.152823
2.16,0.20273,0.310793,0.846811,0.674706,0.224268,0.155617
2.18,0.201051,0.310054,0.846334,0.675128,0.222199,0.158433
2.2,0.199239,0.310101,0.846249,0.676324,0.219989,0.161273
2.22,0.198707,0.307772,0.846477,0.677515,0.219195,0.164136
2.24,0.197226,0.307636,0.847393,0.679066,0.217356,0.167021
2.26,0.195564,0.308856,0.846609,0.679042,0.215323,0.16993
2.28,0.195378,0.308278,0.848735,0.682424,0.214917,0.172861
2.3,0.193749,0.30921,0.850019,0.684433,0.212927,0.175815
2.32,0.195013,0.308559,0.850694,0.685848,0.214118,0.178792
2.34,0.194853,0.305967,0.851689,0.688315,0.213748,0.181791
2.36,0.19269,0.306288,0.852621,0.69089,0.211183,0.184812
2.38,0.190777,0.303687,0.852518,0.692265,0.208896,0.187856
2.4,0.18919,0.303785,0.851829,0.692988,0.206971,0.190922
2.42,0.186913,0.300021,0.852389,0.695022,0.204293,0.19401
2.44,0.186973,0.296824,0.852149,0.696405,0.204174,0.197121
2.46,0.188459,0.296897,0.854318,0.698811,0.205613,0.200253
2.48,0.188538,0.295979,0.854934,0.700559,0.205519,0.203407
2.5,0.188724,0.293533,0.856599,0.70332,0.205541,0.206584
2.52,0.186661,0.290947,0.856067,0.704246,0.203119,0.209781
2.54,0.186535,0.291171,0.85785,0.707116,0.202806,0.213001
2.56,0.186678,0.290377,0.859369,0.709351,0.202788,0.216242
2.58,0.186983,0.290753,0.859396,0.710873,0.202947,0.219505
2.6,0.18696,0.291911,0.860588,0.712779,0.202753,0.222789
2.62,0.187604,0.291301,0.86043,0.71356,0.203283,0.226094
2.64,0.187651,0.288416,0.862001,0.716355,0.203167,0.229421
2.66,0.187554,0.289356,0.863318,0.719099,0.202898,0.232768
2.68,0.186986,0.289015,0.86424,0.721154,0.202121,0.236137
2.7,0.186214,0.286728,0.865246,0.723452,0.201126,0.239527
2.72,0.185146,0.284011,0.866277,0.725812,0.199813,0.242937
2.74,0.183623,0.283065,0.86619,0.726864,0.198012,0.246368
2.76,0.184539,0.283749,0.866053,0.727886,0.198844,0.24982
2.78,0.183948,0.283854,0.865127,0.728379,0.198054,0.253293
2.8,0.182879,0.282979,0.867504,0.731483,0.196751,0.256786
2.82,0.181393,0.282951,0.868518,0.733797,0.195002,0.260299
2.84,0.179898,0.282834,0.868864,0.734871,0.193246,0.263833
2.86,0.179104,0.280601,0.869079,0.735651,0.192246,0.267387
2.88,0.178529,0.278501,0.868867,0.736867,0.191483,0.27096
2.9,0.178448,0.277811,0.868804,0.738085,0.191252,0.274554
2.92,0.177064,0.278186,0.870199,0.740294,0.189626,0.278168
2.94,0.175556,0.27757,0.871721,0.742855,0.187871,0.281802
2.96,0.1742,0.278499,0.8726,0.744118,0.18628,0.285455
2.98,0.174871,0.276936,0.874501,0.747287,0.18686,0.289128
3,0.173755,0.276503,0.874949,0.748952,0.185532,0.29282
3.02,0.174635,0.276636,0.876831,0.75174,0.186336,0.296532
3.04,0.173619,0.278095,0.878322,0.754072,0.18512,0.300263
3.06,0.172172,0.276601,0.879522,0.755941,0.183445,0.304013
3.08,0.173047,0.275874,0.880707,0.758476,0.184247,0.307782
3.1,0.173066,0.275304,0.880596,0.759708,0.184138,0.31157
3.12,0.17368,0.27341,0.880753,0.760617,0.184664,0.315377
3.14,0.173781,0.274469,0.883069,0.763386,0.184646,0.319203
3.16,0.173222,0.275877,0.884277,0.765208,0.183928,0.323048
3.18,0.172927,0.275029,0.884144,0.766193,0.183492,0.326911
3.2,0.172471,0.273579,0.885677,0.768145,0.182887,0.330792
3.22,0.171477,0.274545,0.887335,0.771129,0.181713,0.334692
3.24,0.169985,0.273417,0.8881,0.772783,0.180014,0.33861
3.26,0.170416,0.270565,0.890257,0.776193,0.180352,0.342547
3.28,0.170644,0.271431,0.892045,0.778984,0.180478,0.346501
3.3,0.169255,0.271088,0.891593,0.780035,0.178895,0.350473
3.32,0.168378,0.271472,0.891256,0.781154,0.177855,0.354463
3.34,0.169005,0.269506,0.891124,0.781921,0.178405,0.358471
3.36,0.168586,0.265939,0.891611,0.783534,0.177852,0.362496
3.38,0.169076,0.264436,0.891855,0.784774,0.17826,0.366539
3.4,0.168676,0.26458,0.891406,0.785188,0.17773,0.370599
3.42,0.168761,0.264539,0.893135,0.787335,0.177713,0.374676
3.44,0.169734,0.262027,0.894547,0.789498,0.178632,0.378771
3.46,0.170239,0.260883,0.897014,0.793299,0.179058,0.382883
3.48,0.169445,0.260439,0.898782,0.796025,0.178121,0.387011
3.5,0.168591,0.260296,0.899944,0.797959,0.177122,0.391156
3.52,0.169471,0.258548,0.899731,0.798715,0.177945,0.395318
3.54,0.167925,0.260616,0.899585,0.7998,0.176224,0.399497
3.56,0.167696,0.258032,0.900527,0.801627,0.175884,0.403692
3.58,0.168742,0.260008,0.902412,0.80453,0.176885,0.407903
3.6,0.166963,0.259874,0.902151,0.805502,0.174924,0.412131
3.62,0.167006,0.261153,0.901932,0.806745,0.174874,0.416375
3.64,0.166153,0.261472,0.903018,0.808653,0.173888,0.420634
3.66,0.165231,0.26101,0.903655,0.810312,0.172831,0.42491
3.68,0.165022,0.259579,0.905538,0.812816,0.172521,0.429201
3.7,0.164777,0.260753,0.90698,0.815304,0.172174,0.433508
3.72,0.166415,0.259329,0.90886,0.817629,0.173796,0.437831
3.74,0.166825,0.258607,0.909428,0.819161,0.174135,0.442169
3.76,0.167934,0.259984,0.909155,0.819771,0.175206,0.446522
3.78,0.169356,0.259335,0.90963,0.820917,0.176603,0.450891
3.8,0.170229,0.259606,0.910717,0.822769,0.177428,0.455274
3.82,0.169568,0.25881,0.912974,0.825721,0.176655,0.459672
3.84,0.169139,0.259965,0.914195,0.827675,0.176126,0.464086
3.86,0.168763,0.260407,0.915754,0.829678,0.175652,0.468514
3.88,0.169789,0.258062,0.915942,0.830473,0.176638,0.472956
3.9,0.170862,0.259364,0.917355,0.832956,0.177674,0.477413
3.92,0.170331,0.260474,0.918901,0.83561,0.177043,0.481884
3.94,0.169327,0.258676,0.919688,0.837365,0.175921,0.48637
3.96,0.167531,0.258951,0.920243,0.838441,0.173978,0.490869
3.98,0.166697,0.258769,0.919576,0.838096,0.173036,0.495383
4,0.166517,0.257142,0.920368,0.839311,0.172773,0.49991
4.02,0.167696,0.258032,0.920564,0.840061,0.173922,0.504451
4.04,0.168682,0.257295,0.922772,0.843061,0.17487,0.509006
4.06,0.169016,0.256365,0.921913,0.8429,0.175143,0.513574
4.08,0.167012,0.255655,0.922116,0.844257,0.172995,0.518155
4.1,0.166069,0.257545,0.92441,0.847532,0.171948,0.52275
4.12,0.164396,0.257571,0.924472,0.848394,0.170146,0.527358
4.14,0.164621,0.255984,0.925501,0.850498,0.170309,0.531979
4.16,0.163614,0.254565,0.925196,0.850976,0.169199,0.536612
4.18,0.164983,0.254653,0.92757,0.854268,0.170546,0.541258
4.2,0.165862,0.255642,0.92996,0.857244,0.171388,0.545917
4.22,0.167086,0.257999,0.929531,0.857761,0.172586,0.550588
4.24,0.166994,0.255518,0.929553,0.858209,0.172426,0.555272
4.26,0.167118,0.253844,0.931453,0.860569,0.172489,0.559968
4.28,0.166773,0.255415,0.931857,0.861491,0.172068,0.564676
4.3,0.166752,0.253161,0.933872,0.863698,0.171984,0.569395
4.32,0.167864,0.254208,0.935703,0.86646,0.173068,0.574127
4.34,0.167124,0.252602,0.937193,0.86864,0.172244,0.57887
4.36,0.167499,0.253309,0.937887,0.870335,0.172569,0.583625
4.38,0.165777,0.249868,0.936932,0.869954,0.170735,0.588391
4.4,0.166903,0.248055,0.93846,0.872048,0.171835,0.593169
4.42,0.165639,0.248842,0.940041,0.874518,0.170476,0.597957
4.44,0.166566,0.245779,0.941111,0.876046,0.171372,0.602757
4.46,0.167361,0.245332,0.942544,0.878004,0.172132,0.607568
4.48,0.166133,0.247631,0.942807,0.879432,0.170812,0.612389
4.5,0.164671,0.247142,0.943499,0.880543,0.169253,0.617221
4.52,0.164331,0.245978,0.942752,0.880647,0.168848,0.622063
4.54,0.1636,0.244985,0.943031,0.881399,0.168043,0.626916
4.56,0.163515,0.243924,0.944257,0.883043,0.167902,0.631779
4.58,0.164406,0.244274,0.945438,0.885173,0.168763,0.636652
4.6,0.165074,0.246358,0.946202,0.887084,0.169396,0.641535
4.62,0.164577,0.250009,0.946528,0.888144,0.168834,0.646428
4.64,0.165381,0.249981,0.948731,0.891275,0.169607,0.651331
4.66,0.164193,0.248253,0.948832,0.892034,0.168338,0.656243
4.68,0.164895,0.248247,0.94837,0.892484,0.169008,0.661165
4.7,0.165073,0.245626,0.949185,0.893835,0.169141,0.666095
4.72,0.164085,0.245025,0.94938,0.894533,0.168079,0.671035
4.74,0.163592,0.245488,0.95173,0.897555,0.167526,0.675985
4.76,0.16422,0.247906,0.951642,0.898353,0.168121,0.680942
4.78,0.165677,0.250776,0.953505,0.900814,0.169565,0.685909
4.8,0.166517,0.252189,0.955478,0.903401,0.170378,0.690884
4.82,0.165401,0.252377,0.957034,0.905275,0.169191,0.695868
4.84,0.166266,0.252234,0.957353,0.906368,0.17003,0.70086
4.86,0.164824,0.250586,0.958373,0.90767,0.16851,0.705861
4.88,0.16309,0.247971,0.957732,0.907547,0.166693,0.710869
4.9,0.163343,0.2449,0.959186,0.909325,0.166908,0.715885
4.92,0.162326,0.244437,0.960208,0.911042,0.165826,0.720909
4.94,0.163457,0.244429,0.9622,0.913721,0.166937,0.725941
4.96,0.163642,0.245936,0.963173,0.915548,0.167084,0.73098
4.98,0.16283,0.245337,0.963513,0.91629,0.166214,0.736027
5,0.161675,0.244287,0.963693,0.917032,0.164993,0.741081
5.02,0.160459,0.245247,0.963315,0.917221,0.163712,0.746142
5.04,0.159585,0.246726,0.965599,0.920125,0.16278,0.75121
5.06,0.1586,0.246764,0.965929,0.9214,0.161735,0.756284
5.08,0.157663,0.245977,0.965947,0.922014,0.160741,0.761366
5.1,0.157078,0.248541,0.965466,0.92213,0.160106,0.766454
5.12,0.155865,0.250478,0.966067,0.923037,0.158831,0.771548
5.14,0.154592,0.248998,0.96726,0.924591,0.157496,0.776649
5.16,0.154611,0.250896,0.968318,0.926344,0.157478,0.781756
5.18,0.153338,0.249108,0.969597,0.928314,0.156145,0.786868
5.2,0.15394,0.24995,0.970715,0.929809,0.156722,0.791987
5.22,0.152457,0.24743,0.971296,0.930986,0.155176,0.797111
5.24,0.152063,0.245899,0.972417,0.932621,0.154739,0.802241
5.26,0.151235,0.244889,0.973662,0.934548,0.153862,0.807376
5.28,0.151954,0.245798,0.974357,0.935504,0.154559,0.812517
5.3,0.151491,0.246908,0.973888,0.935867,0.154054,0.817663
5.32,0.152522,0.247972,0.975439,0.937864,0.155069,0.822813
5.34,0.152696,0.24713,0.974802,0.938016,0.155213,0.827969
5.36,0.153215,0.248079,0.974555,0.938338,0.155707,0.833129
5.38,0.152318,0.248913,0.975515,0.939944,0.154763,0.838294
5.4,0.153698,0.248227,0.97648,0.941369,0.156134,0.843463
5.42,0.152964,0.247919,0.977473,0.943074,0.155357,0.848637
5.44,0.15134,0.246181,0.978144,0.944435,0.153676,0.853814
5.46,0.151681,0.247185,0.980186,0.947263,0.153991,0.858996
5.48,0.151443,0.251206,0.979816,0.947606,0.153719,0.864182
5.5,0.150673,0.255101,0.980643,0.948907,0.152909,0.869371
5.52,0.151397,0.254658,0.980181,0.949026,0.153614,0.874564
5.54,0.15019,0.256573,0.98182,0.951097,0.15236,0.87976
5.56,0.149552,0.25903,0.983847,0.953321,0.151684,0.88496
5.58,0.14933,0.261621,0.985543,0.955565,0.151431,0.890163
5.6,0.147956,0.260468,0.985003,0.955258,0.150009,0.895368
5.62,0.149442,0.263373,0.987096,0.957619,0.151488,0.900577
5.64,0.14915,0.260344,0.986342,0.957093,0.151165,0.905788
5.66,0.147666,0.262073,0.986417,0.957757,0.149634,0.911002
5.68,0.147853,0.263391,0.985756,0.957445,0.149798,0.916219
5.7,0.148795,0.264117,0.987202,0.95942,0.150726,0.921438
5.72,0.147995,0.264207,0.986442,0.958919,0.14989,0.926658
5.74,0.149317,0.266884,0.986744,0.959742,0.151203,0.931881
5.76,0.149589,0.262497,0.987014,0.960247,0.151453,0.937106
5.78,0.150556,0.263324,0.987802,0.961384,0.152407,0.942332
5.8,0.149906,0.266369,0.987477,0.961362,0.151725,0.94756
5.82,0.148577,0.266294,0.988895,0.9633,0.150356,0.95279
5.84,0.148466,0.27052,0.989916,0.964813,0.150219,0.958021
5.86,0.14686,0.268215,0.990959,0.96629,0.148572,0.963253
5.88,0.146922,0.269506,0.991064,0.966673,0.148611,0.968486
5.9,0.148375,0.270208,0.991534,0.967462,0.150058,0.973719
5.92,0.147278,0.268711,0.992373,0.968584,0.148926,0.978954
5.94,0.146039,0.268676,0.993145,0.969689,0.147651,0.984189
5.96,0.14463,0.270039,0.994626,0.971622,0.146205,0.989425
5.98,0.143942,0.268547,0.994535,0.97188,0.145488,0.99466
6,0.144117,0.267655,0.994123,0.971709,0.145643,0.999896
6.02,0.142804,0.26921,0.995246,0.973403,0.144296,1.00513
6.04,0.142818,0.267914,0.994658,0.973158,0.144288,1.01037
6.06,0.143706,0.267131,0.995645,0.974449,0.145165,1.0156
6.08,0.144156,0.266514,0.996636,0.975521,0.145599,1.02084
6.1,0.144096,0.265219,0.996544,0.975693,0.145519,1.02607
6.12,0.145031,0.263711,0.995959,0.975529,0.146444,1.03131
6.14,0.145596,0.25973,0.996739,0.976378,0.146995,1.03654
6.16,0.145639,0.261478,0.996757,0.97685,0.147019,1.04177
6.18,0.145564,0.258233,0.997386,0.977652,0.146925,1.047
6.2,0.145659,0.25717,0.997463,0.977863,0.147002,1.05223
6.22,0.14449,0.257833,0.998637,0.979483,0.145804,1.05746
6.24,0.145814,0.255066,0.999976,0.980904,0.147122,1.06269
6.26,0.145537,0.257363,0.999448,0.98065,0.146825,1.06791
6.28,0.144628,0.260671,1.00104,0.982646,0.14589,1.07313
6.3,0.143538,0.261035,1.00058,0.982557,0.144773,1.07836
6.32,0.142373,0.259025,1.00041,0.982625,0.143581,1.08357
6.34,0.142315,0.256973,1.00101,0.983421,0.143506,1.08879
6.36,0.141283,0.255958,1.00254,0.985082,0.142449,1.09401
6.38,0.141075,0.253399,1.00394,0.98668,0.142222,1.09922
6.4,0.141469,0.251462,1.0052,0.988046,0.142604,1.10443
6.42,0.141557,0.248969,1.00501,0.988013,0.142677,1.10963
6.44,0.141292,0.250462,1.00505,0.988433,0.142394,1.11483
6.46,0.142407,0.250641,1.00542,0.988887,0.143502,1.12003
6.48,0.143647,0.254572,1.00576,0.989612,0.144735,1.12523
6.5,0.143267,0.255046,1.00612,0.990064,0.144338,1.13042
6.52,0.142669,0.257186,1.00709,0.99131,0.143721,1.13561
6.54,0.144353,0.258612,1.00898,0.993246,0.145402,1.1408
6.56,0.14447,0.259273,1.01073,0.995043,0.145506,1.14598
6.58,0.144518,0.259544,1.01015,0.994685,0.14554,1.15116
6.6,0.144218,0.259039,1.01189,0.996515,0.145224,1.15633
6.62,0.143956,0.259884,1.01281,0.997541,0.144946,1.1615
6.64,0.143282,0.264457,1.01264,0.99771,0.144254,1.16667
6.66,0.142626,0.263115,1.0145,0.999713,0.14358,1.17183
6.68,0.142228,0.266147,1.0148,1.00022,0.143166,1.17698
6.7,0.142833,0.271004,1.01472,1.00048,0.143762,1.18213
6.72,0.142318,0.268183,1.01546,1.00127,0.143231,1.18728
6.74,0.143396,0.265137,1.01635,1.00218,0.144303,1.19242
6.76,0.144183,0.266436,1.0178,1.00379,0.145083,1.19756
6.78,0.143062,0.267925,1.01679,1.00296,0.143942,1.20269
6.8,0.143109,0.269829,1.01857,1.00483,0.143977,1.20781
6.82,0.142491,0.269048,1.01862,1.00514,0.143344,1.21293
6.84,0.142661,0.266757,1.0195,1.00611,0.143502,1.21804
6.86,0.14156,0.269232,1.0208,1.00756,0.142383,1.22315
6.88,0.141251,0.267032,1.02008,1.0069,0.14206,1.22825
6.9,0.142399,0.271238,1.02085,1.00787,0.143204,1.23334
6.92,0.143272,0.273427,1.02058,1.00773,0.144071,1.23843
6.94,0.143156,0.271034,1.02109,1.00827,0.143943,1.24351
6.96,0.144288,0.271954,1.02056,1.00781,0.14507,1.24859
6.98,0.143278,0.272117,1.01983,1.00719,0.144044,1.25366
7,0.144547,0.271289,1.01909,1.00666,0.14531,1.25872
7.02,0.145514,0.271226,1.02077,1.00834,0.14627,1.26377
7.04,0.147064,0.27156,1.02191,1.00959,0.147819,1.26882
7.06,0.146833,0.268005,1.02241,1.0101,0.147576,1.27386
7.08,0.147683,0.267102,1.02127,1.00918,0.14842,1.27889
7.1,0.148731,0.269246,1.02263,1.01061,0.149464,1.28392
7.12,0.149508,0.269619,1.02173,1.00999,0.150235,1.28893
7.14,0.148932,0.269605,1.02221,1.01048,0.149646,1.29394
7.16,0.150324,0.268048,1.02301,1.0113,0.151035,1.29894
7.18,0.150481,0.265632,1.02418,1.01247,0.151184,1.30393
7.2,0.149606,0.264007,1.02584,1.01412,0.150296,1.30892
7.22,0.150699,0.262003,1.02514,1.01349,0.151384,1.31389
7.24,0.149531,0.265,1.02387,1.01252,0.150202,1.31886
7.26,0.150269,0.262154,1.02326,1.01188,0.150934,1.32382
7.28,0.15132,0.263355,1.02455,1.01333,0.151981,1.32877
7.3,0.152428,0.267256,1.0247,1.01367,0.153085,1.33371
7.32,0.151954,0.269584,1.02392,1.01308,0.1526,1.33864
7.34,0.151829,0.266965,1.02526,1.01443,0.152466,1.34356
7.36,0.150636,0.267083,1.02504,1.01422,0.15126,1.34847
7.38,0.15101,0.271503,1.0252,1.01465,0.151627,1.35338
7.4,0.150155,0.276438,1.02604,1.01569,0.150761,1.35827
7.42,0.149617,0.276262,1.02527,1.01493,0.150213,1.36315
7.44,0.148591,0.279958,1.02386,1.01372,0.149175,1.36803
7.46,0.149503,0.279491,1.02269,1.01267,0.150083,1.37289
7.48,0.149296,0.27957,1.02156,1.01171,0.149867,1.37774
7.5,0.150048,0.276421,1.02154,1.01167,0.150614,1.38259
7.52,0.148944,0.277855,1.02261,1.01294,0.149498,1.38742
7.54,0.150169,0.277156,1.0231,1.01353,0.150721,1.39224
7.56,0.150026,0.275914,1.02351,1.01397,0.15057,1.39705
7.58,0.15021,0.277247,1.02251,1.01307,0.150747,1.40185
7.6,0.150511,0.275781,1.02395,1.0145,0.151042,1.40664
7.62,0.151416,0.278684,1.02434,1.01496,0.151944,1.41142
7.64,0.152235,0.276958,1.02501,1.01569,0.152758,1.41619
7.66,0.152404,0.278866,1.02379,1.01473,0.152921,1.42094
7.68,0.153561,0.277989,1.02474,1.01573,0.154076,1.42569
7.7,0.154116,0.278756,1.02513,1.01617,0.154626,1.43042
7.72,0.152557,0.278535,1.02404,1.01518,0.153055,1.43514
7.74,0.153779,0.278397,1.02312,1.01442,0.154274,1.43985
7.76,0.15306,0.276937,1.02323,1.01463,0.153547,1.44454
7.78,0.153401,0.278454,1.02443,1.01607,0.153882,1.44923
7.8,0.153498,0.276153,1.02406,1.01575,0.153974,1.4539
7.82,0.153104,0.278279,1.02359,1.01548,0.153572,1.45856
7.84,0.152735,0.280159,1.02227,1.01433,0.153196,1.4632
7.86,0.152073,0.283251,1.02262,1.01474,0.152526,1.46784
7.88,0.153331,0.285492,1.0215,1.0138,0.153782,1.47246
7.9,0.152082,0.282658,1.02256,1.01491,0.152523,1.47707
7.92,0.151758,0.283375,1.02169,1.01416,0.152193,1.48166
7.94,0.152957,0.284731,1.02024,1.01288,0.153389,1.48624
7.96,0.152254,0.288169,1.02189,1.01459,0.152679,1.49081
7.98,0.153548,0.286002,1.02209,1.01483,0.153971,1.49537
8,0.151419,0.286038,1.0214,1.01426,0.151831,1.49991
8.02,0.152503,0.284438,1.02124,1.01415,0.152912,1.50444
8.04,0.15367,0.282326,1.02275,1.01573,0.154077,1.50895
8.06,0.15372,0.2837,1.02402,1.01704,0.154122,1.51345
8.08,0.154595,0.280302,1.02341,1.01639,0.154994,1.51794
8.1,0.152598,0.279177,1.02259,1.01552,0.152987,1.52241
8.12,0.152497,0.284876,1.021,1.01414,0.15288,1.52687
