TIME,EC:1,LHY:1,ZTL:1,PRR9:1,TOC1:1,Light:1
0.58,0.594359,0.232537,0.117126,0.579227,0.669705,0.0114904
0.6,0.594218,0.231454,0.118827,0.579882,0.669293,0.0122954
0.62,0.591629,0.229099,0.120439,0.58088,0.666125,0.0131275
0.64,0.586614,0.227337,0.121305,0.577556,0.660227,0.0139867
0.66,0.585354,0.228424,0.122967,0.57795,0.65856,0.0148729
0.68,0.582677,0.227366,0.124398,0.577836,0.655298,0.015786
0.7,0.578323,0.22473,0.125449,0.576162,0.650154,0.0167262
0.72,0.574623,0.22199,0.126697,0.575307,0.645747,0.0176933
0.74,0.569053,0.22016,0.127524,0.572445,0.639241,0.0186874
0.76,0.565143,0.219474,0.128959,0.572915,0.634605,0.0197083
0.78,0.562037,0.216173,0.130461,0.573599,0.630872,0.0207562
0.8,0.557184,0.215807,0.131649,0.572837,0.62518,0.0218308
0.82,0.556064,0.214463,0.133119,0.572461,0.62368,0.0229323
0.84,0.554722,0.213436,0.134783,0.573712,0.621933,0.0240606
0.86,0.550806,0.213267,0.135833,0.57187,0.617302,0.0252157
0.88,0.547324,0.2136,0.136681,0.568987,0.613159,0.0263974
0.9,0.545095,0.212468,0.138006,0.568855,0.610422,0.0276059
0.92,0.541443,0.210358,0.139197,0.567933,0.606094,0.028841
0.94,0.538841,0.210535,0.140521,0.567956,0.602944,0.0301027
0.96,0.535769,0.210702,0.142051,0.568927,0.59927,0.0313911
0.98,0.531664,0.21068,0.142866,0.566738,0.594442,0.0327059
1,0.527057,0.211448,0.144027,0.566315,0.589056,0.0340473
1.02,0.522807,0.211637,0.145149,0.565859,0.584072,0.0354152
1.04,0.522442,0.210631,0.146876,0.566707,0.583431,0.0368096
1.06,0.521633,0.209537,0.148499,0.567525,0.582295,0.0382303
1.08,0.517697,0.207945,0.149461,0.565778,0.577669,0.0396774
1.1,0.514989,0.206385,0.150537,0.564824,0.574418,0.0411508
1.12,0.512951,0.206523,0.151969,0.56511,0.571914,0.0426505
1.14,0.506758,0.206005,0.152529,0.562356,0.564782,0.0441765
1.16,0.506549,0.205243,0.153938,0.562118,0.56432,0.0457287
1.18,0.503296,0.203647,0.155182,0.562063,0.560469,0.047307
1.2,0.499646,0.204494,0.155896,0.559701,0.556179,0.0489115
1.22,0.498878,0.203219,0.157835,0.561951,0.555098,0.050542
1.24,0.496931,0.204026,0.159157,0.56175,0.552707,0.0521985
1.26,0.496626,0.20339,0.161156,0.564472,0.552144,0.0538811
1.28,0.494139,0.201204,0.162076,0.562645,0.549156,0.0555895
1.3,0.492383,0.200612,0.163681,0.563638,0.546982,0.0573239
1.32,0.489077,0.200319,0.164279,0.561083,0.543089,0.0590841
1.34,0.48859,0.200412,0.166171,0.563637,0.542328,0.0608701
1.36,0.488037,0.199785,0.167986,0.565489,0.541495,0.0626819
1.38,0.484822,0.198768,0.169243,0.565863,0.53771,0.0645193
1.4,0.480918,0.19754,0.170154,0.564739,0.533164,0.0663824
1.42,0.477943,0.196305,0.171269,0.564144,0.529649,0.0682711
1.44,0.476145,0.1959,0.173037,0.566055,0.527441,0.0701854
1.46,0.473781,0.195755,0.174463,0.566667,0.524608,0.0721251
1.48,0.470191,0.195145,0.174888,0.563711,0.52042,0.0740902
1.5,0.469943,0.195026,0.176947,0.565943,0.519932,0.0760808
1.52,0.466237,0.194432,0.178032,0.56554,0.515621,0.0780967
1.54,0.462824,0.195208,0.178896,0.564834,0.511635,0.0801378
1.56,0.462762,0.195177,0.180825,0.567055,0.511356,0.0822042
1.58,0.461691,0.195978,0.182749,0.569194,0.509963,0.0842957
1.6,0.461261,0.195785,0.184257,0.569467,0.50928,0.0864124
1.62,0.457726,0.196174,0.184744,0.567107,0.50517,0.0885541
1.64,0.456112,0.194593,0.186598,0.569264,0.503182,0.0907207
1.66,0.455283,0.194585,0.187662,0.568433,0.502062,0.0929123
1.68,0.453891,0.194639,0.188868,0.567892,0.500321,0.0951288
1.7,0.452601,0.195509,0.190272,0.568805,0.498696,0.0973701
1.72,0.449135,0.195154,0.191419,0.568732,0.494675,0.0996361
1.74,0.447688,0.193906,0.192861,0.56889,0.492879,0.101927
1.76,0.44425,0.194619,0.193926,0.56839,0.488894,0.104242
1.78,0.441933,0.19434,0.195096,0.568233,0.486143,0.106582
1.8,0.438221,0.194515,0.196011,0.567103,0.481861,0.108946
1.82,0.438089,0.196408,0.198083,0.568982,0.481517,0.111335
1.84,0.437195,0.195823,0.199968,0.571466,0.480337,0.113748
1.86,0.435195,0.194303,0.201457,0.57285,0.477943,0.116186
1.88,0.434356,0.193491,0.20311,0.574562,0.476826,0.118648
1.9,0.436232,0.19371,0.205349,0.576888,0.478691,0.121133
1.92,0.434281,0.192869,0.20667,0.577435,0.476356,0.123643
1.94,0.433919,0.192381,0.208323,0.578422,0.475765,0.126177
1.96,0.431635,0.191378,0.209158,0.577571,0.473069,0.128735
1.98,0.432728,0.191393,0.211157,0.57923,0.474075,0.131317
2,0.430889,0.191697,0.212762,0.580476,0.47187,0.133923
2.02,0.430683,0.191102,0.21483,0.583065,0.471455,0.136552
2.04,0.428205,0.191607,0.215621,0.581684,0.468554,0.139205
2.06,0.427451,0.190949,0.217015,0.582728,0.467541,0.141882
2.08,0.424632,0.191287,0.217806,0.581161,0.464271,0.144582
2.1,0.422136,0.191471,0.219181,0.582038,0.461356,0.147306
2.12,0.419857,0.191571,0.220019,0.580682,0.458681,0.150053
2.14,0.419524,0.192181,0.221145,0.580344,0.458133,0.152823
2.16,0.419308,0.19312,0.222475,0.580415,0.457713,0.155617
2.18,0.419137,0.193114,0.224137,0.581723,0.457344,0.158433
2.2,0.417648,0.192974,0.225974,0.583973,0.455538,0.161273
2.22,0.415523,0.193247,0.227507,0.584562,0.45304,0.164136
2.24,0.415007,0.192993,0.229366,0.586304,0.452297,0.167021
2.26,0.413652,0.192039,0.230586,0.58629,0.450641,0.16993
2.28,0.411217,0.191508,0.231055,0.584441,0.44781,0.172861
2.3,0.408768,0.191047,0.231708,0.583503,0.444966,0.175815
2.32,0.408263,0.190249,0.234012,0.586614,0.44424,0.178792
2.34,0.409241,0.188811,0.236549,0.589707,0.445129,0.181791
2.36,0.410162,0.189687,0.23844,0.591157,0.445954,0.184812
2.38,0.407916,0.189745,0.239116,0.589797,0.443339,0.187856
2.4,0.405158,0.188765,0.240146,0.589652,0.440168,0.190922
2.42,0.403775,0.188365,0.241285,0.589369,0.438494,0.19401
2.44,0.401624,0.187792,0.242497,0.58932,0.435987,0.197121
2.46,0.39977,0.188589,0.243416,0.588824,0.433805,0.200253
2.48,0.397672,0.188349,0.244184,0.587232,0.431358,0.203407
2.5,0.39577,0.18882,0.245895,0.588263,0.429127,0.206584
2.52,0.395666,0.189403,0.248332,0.591021,0.428846,0.209781
2.54,0.39595,0.188312,0.250511,0.593066,0.428987,0.213001
2.56,0.392522,0.186688,0.250745,0.591385,0.425106,0.216242
2.58,0.392069,0.188107,0.25255,0.592463,0.42445,0.219505
2.6,0.389193,0.188152,0.253159,0.591585,0.421172,0.222789
2.62,0.386977,0.185963,0.253857,0.591337,0.418611,0.226094
2.64,0.385377,0.186166,0.255648,0.592654,0.416718,0.229421
2.66,0.384441,0.186881,0.257112,0.592742,0.415543,0.232768
2.68,0.384291,0.186755,0.259283,0.594267,0.41522,0.236137
2.7,0.383903,0.186606,0.260966,0.595185,0.41464,0.239527
2.72,0.381257,0.186476,0.262267,0.595471,0.411623,0.242937
2.74,0.378961,0.187779,0.262433,0.593592,0.408986,0.246368
2.76,0.377906,0.190073,0.26399,0.594103,0.40769,0.24982
2.78,0.376217,0.190855,0.265216,0.593842,0.405711,0.253293
2.8,0.376379,0.19225,0.267517,0.595717,0.405729,0.256786
2.82,0.375831,0.193526,0.268854,0.59658,0.404983,0.260299
2.84,0.375227,0.193054,0.270121,0.597014,0.404178,0.263833
2.86,0.375222,0.193213,0.272739,0.599712,0.404017,0.267387
2.88,0.373832,0.192013,0.274178,0.601061,0.402369,0.27096
2.9,0.371755,0.191299,0.275548,0.602158,0.399981,0.274554
2.92,0.371506,0.191989,0.277761,0.604654,0.399562,0.278168
2.94,0.37126,0.191715,0.280371,0.607181,0.399147,0.281802
2.96,0.368095,0.191844,0.281643,0.607449,0.395595,0.285455
2.98,0.367215,0.193129,0.283995,0.609672,0.3945,0.289128
3,0.36516,0.192681,0.284567,0.609349,0.392144,0.29282
3.02,0.364119,0.192708,0.286134,0.609911,0.39088,0.296532
3.04,0.36251,0.191326,0.286688,0.609206,0.389006,0.300263
3.06,0.360181,0.191429,0.28859,0.610409,0.386361,0.304013
3.08,0.360214,0.192614,0.291071,0.612574,0.386252,0.307782
3.1,0.357612,0.194081,0.291552,0.611052,0.383318,0.31157
3.12,0.356268,0.193948,0.293348,0.611767,0.381735,0.315377
3.14,0.355759,0.193847,0.294785,0.612544,0.381047,0.319203
3.16,0.355978,0.19396,0.296282,0.613215,0.381139,0.323048
3.18,0.353242,0.195668,0.297836,0.614083,0.37807,0.326911
3.2,0.351996,0.196935,0.298816,0.614013,0.376596,0.330792
3.22,0.352082,0.198233,0.30097,0.615141,0.376549,0.334692
3.24,0.350298,0.198421,0.303381,0.617781,0.374502,0.33861
3.26,0.350859,0.199064,0.305159,0.61931,0.374964,0.342547
3.28,0.348278,0.200346,0.306678,0.619897,0.37207,0.346501
3.3,0.346371,0.201216,0.308099,0.620241,0.369897,0.350473
3.32,0.346175,0.202022,0.310279,0.622628,0.369552,0.354463
3.34,0.346137,0.2013,0.311905,0.62398,0.369376,0.358471
3.36,0.346062,0.199994,0.313261,0.625096,0.369162,0.362496
3.38,0.343847,0.198764,0.315028,0.62653,0.366667,0.366539
3.4,0.343478,0.197996,0.317569,0.629044,0.366141,0.370599
3.42,0.34271,0.197702,0.317723,0.627378,0.365191,0.374676
3.44,0.340606,0.20022,0.319134,0.62697,0.362819,0.378771
3.46,0.341221,0.201281,0.321063,0.628653,0.363344,0.382883
3.48,0.341549,0.201418,0.323873,0.631831,0.363564,0.387011
3.5,0.34223,0.20382,0.327222,0.635553,0.364159,0.391156
3.52,0.340772,0.205179,0.328321,0.635819,0.362481,0.395318
3.54,0.339833,0.206159,0.330354,0.637058,0.361355,0.399497
3.56,0.337596,0.20618,0.332883,0.639428,0.358851,0.403692
3.58,0.336638,0.206355,0.333888,0.640203,0.357707,0.407903
3.6,0.335886,0.206754,0.33667,0.642724,0.356783,0.412131
3.62,0.333797,0.208475,0.33812,0.642938,0.354441,0.416375
3.64,0.332087,0.207699,0.338623,0.642007,0.352502,0.420634
3.66,0.331352,0.207092,0.341421,0.644593,0.351599,0.42491
3.68,0.331392,0.207182,0.343785,0.645909,0.35152,0.429201
3.7,0.330344,0.207855,0.346226,0.649078,0.350287,0.433508
3.72,0.329632,0.207767,0.348515,0.650981,0.349412,0.437831
3.74,0.32783,0.208424,0.348384,0.649198,0.347382,0.442169
3.76,0.326979,0.208277,0.350815,0.650934,0.346362,0.446522
3.78,0.327244,0.206941,0.352282,0.652126,0.346524,0.450891
3.8,0.324305,0.206091,0.354087,0.653214,0.343295,0.455274
3.82,0.321343,0.204829,0.354724,0.652816,0.340043,0.459672
3.84,0.319295,0.205124,0.355661,0.653169,0.33776,0.464086
3.86,0.319259,0.205982,0.356939,0.653367,0.337607,0.468514
3.88,0.318838,0.206446,0.359557,0.656302,0.337048,0.472956
3.9,0.317478,0.206684,0.361185,0.657795,0.335496,0.477413
3.92,0.317602,0.206001,0.3632,0.659,0.335514,0.481884
3.94,0.316175,0.206983,0.366124,0.66144,0.333895,0.48637
3.96,0.316302,0.208682,0.368485,0.663659,0.333917,0.490869
3.98,0.314996,0.209948,0.37173,0.667042,0.332427,0.495383
4,0.313299,0.211944,0.373547,0.668002,0.330527,0.49991
4.02,0.312424,0.210092,0.374374,0.668724,0.329494,0.504451
4.04,0.312426,0.208983,0.375846,0.669764,0.329387,0.509006
4.06,0.311358,0.208792,0.378857,0.673228,0.328153,0.513574
4.08,0.311917,0.208634,0.382366,0.676754,0.328635,0.518155
4.1,0.309913,0.211204,0.383566,0.676244,0.326416,0.52275
4.12,0.307702,0.211809,0.386122,0.677689,0.323982,0.527358
4.14,0.305889,0.211619,0.387237,0.677915,0.321968,0.531979
4.16,0.3055,0.211734,0.388175,0.677694,0.321454,0.536612
4.18,0.305176,0.211843,0.390495,0.679443,0.321009,0.541258
4.2,0.304648,0.213788,0.394185,0.683579,0.32035,0.545917
4.22,0.305554,0.215258,0.39806,0.687116,0.3212,0.550588
4.24,0.304567,0.216227,0.400774,0.688979,0.320061,0.555272
4.26,0.303878,0.218547,0.403556,0.690721,0.319236,0.559968
4.28,0.304806,0.218181,0.405278,0.692052,0.320109,0.564676
4.3,0.303782,0.219635,0.408058,0.693925,0.318934,0.569395
4.32,0.301805,0.22053,0.41048,0.696076,0.316759,0.574127
4.34,0.300313,0.22167,0.412552,0.697485,0.315095,0.57887
4.36,0.300492,0.222419,0.414245,0.698721,0.315185,0.583625
4.38,0.299664,0.222886,0.414076,0.697288,0.314219,0.588391
4.4,0.298291,0.224129,0.41492,0.696858,0.312682,0.593169
4.42,0.297518,0.223991,0.415983,0.697038,0.311776,0.597957
4.44,0.295843,0.222369,0.415631,0.695579,0.309926,0.602757
4.46,0.296076,0.222546,0.418661,0.697755,0.310075,0.607568
4.48,0.294438,0.222657,0.419303,0.696708,0.308265,0.612389
4.5,0.293781,0.224642,0.422277,0.698908,0.307484,0.617221
4.52,0.292962,0.224286,0.425933,0.7027,0.306533,0.622063
4.54,0.2932,0.224536,0.42748,0.703077,0.30669,0.626916
4.56,0.29283,0.226253,0.42984,0.704578,0.306212,0.631779
4.58,0.291584,0.224342,0.431076,0.705522,0.304818,0.636652
4.6,0.292081,0.223465,0.433571,0.707883,0.305247,0.641535
4.62,0.290687,0.222858,0.435645,0.710357,0.3037,0.646428
4.64,0.291552,0.222841,0.436742,0.710516,0.304515,0.651331
4.66,0.28972,0.224186,0.438033,0.711463,0.302513,0.656243
4.68,0.289043,0.226199,0.442008,0.715377,0.301718,0.661165
4.7,0.287318,0.228004,0.443837,0.715566,0.299831,0.666095
4.72,0.287174,0.227766,0.44657,0.718752,0.299594,0.671035
4.74,0.286573,0.229981,0.449771,0.72142,0.29888,0.675985
4.76,0.286364,0.229513,0.451841,0.723556,0.298577,0.680942
4.78,0.286602,0.231365,0.455974,0.727238,0.29874,0.685909
4.8,0.285772,0.233145,0.459788,0.729799,0.29779,0.690884
4.82,0.284596,0.235004,0.463474,0.732565,0.296481,0.695868
4.84,0.284753,0.235033,0.46548,0.734785,0.296562,0.70086
4.86,0.284239,0.234122,0.467831,0.736882,0.295944,0.705861
4.88,0.282503,0.232022,0.468692,0.737658,0.294055,0.710869
4.9,0.28279,0.231511,0.470865,0.73815,0.294272,0.715885
4.92,0.282419,0.232633,0.472555,0.739007,0.293805,0.720909
4.94,0.280421,0.230768,0.474935,0.740719,0.291646,0.725941
4.96,0.277728,0.232431,0.477968,0.742157,0.288766,0.73098
4.98,0.278123,0.233644,0.481909,0.745727,0.289097,0.736027
5,0.275834,0.233951,0.483499,0.746491,0.28664,0.741081
5.02,0.274904,0.232645,0.484284,0.746789,0.285596,0.746142
5.04,0.27447,0.234076,0.487241,0.748405,0.285067,0.75121
5.06,0.272884,0.232937,0.488498,0.749226,0.283343,0.756284
5.08,0.273123,0.232991,0.493586,0.753358,0.283515,0.761366
5.1,0.271138,0.234066,0.495544,0.754615,0.281379,0.766454
5.12,0.270816,0.235825,0.497978,0.756205,0.280969,0.771548
5.14,0.271023,0.236332,0.49879,0.756303,0.281109,0.776649
5.16,0.269503,0.236434,0.499961,0.757423,0.279459,0.781756
5.18,0.268021,0.23647,0.50316,0.760569,0.277849,0.786868
5.2,0.267113,0.236437,0.507093,0.763356,0.276835,0.791987
5.22,0.266293,0.239094,0.509855,0.764437,0.275912,0.797111
5.24,0.265486,0.242571,0.512869,0.765739,0.275005,0.802241
5.26,0.265164,0.24246,0.514492,0.765965,0.274599,0.807376
5.28,0.265372,0.242614,0.517131,0.767307,0.274743,0.812517
5.3,0.264472,0.243643,0.519074,0.767768,0.273742,0.817663
5.32,0.263998,0.243259,0.52296,0.771727,0.273181,0.822813
5.34,0.261809,0.245452,0.526366,0.773494,0.270847,0.827969
5.36,0.259247,0.244566,0.529018,0.774887,0.268129,0.833129
5.38,0.2594,0.242484,0.532467,0.778123,0.268219,0.838294
5.4,0.257815,0.242697,0.533213,0.777614,0.266511,0.843463
5.42,0.255991,0.24193,0.533745,0.776968,0.264559,0.848637
5.44,0.254507,0.242968,0.537787,0.779862,0.262959,0.853814
5.46,0.253563,0.246175,0.543393,0.784542,0.261918,0.858996
5.48,0.252198,0.244903,0.547994,0.788665,0.260442,0.864182
5.5,0.249962,0.243926,0.549338,0.789076,0.258069,0.869371
5.52,0.247697,0.243565,0.552118,0.790265,0.255666,0.874564
5.54,0.248012,0.243167,0.556973,0.794834,0.255927,0.87976
5.56,0.246597,0.243185,0.558495,0.795307,0.254403,0.88496
5.58,0.24468,0.244204,0.560923,0.795991,0.252362,0.890163
5.6,0.24403,0.243309,0.563978,0.797758,0.25163,0.895368
5.62,0.241744,0.242603,0.567469,0.799692,0.249211,0.900577
5.64,0.241311,0.244493,0.572098,0.802812,0.248704,0.905788
5.66,0.24061,0.246533,0.575131,0.804629,0.247919,0.911002
5.68,0.239626,0.247778,0.578058,0.806762,0.246845,0.916219
5.7,0.23976,0.248011,0.580422,0.808388,0.246923,0.921438
5.72,0.238312,0.249695,0.581636,0.80803,0.245373,0.926658
5.74,0.236533,0.251447,0.586405,0.811665,0.243482,0.931881
5.76,0.234888,0.252434,0.590121,0.81318,0.241731,0.937106
5.78,0.235706,0.25053,0.592251,0.8153,0.242514,0.942332
5.8,0.235414,0.248964,0.592417,0.814774,0.242157,0.94756
5.82,0.236026,0.250088,0.595678,0.816436,0.242729,0.95279
5.84,0.234092,0.252262,0.597856,0.81751,0.240684,0.958021
5.86,0.233976,0.251198,0.600613,0.819981,0.240508,0.963253
5.88,0.233984,0.248225,0.601535,0.820949,0.240461,0.968486
5.9,0.233007,0.247746,0.604159,0.822529,0.239402,0.973719
5.92,0.23264,0.249063,0.608689,0.826054,0.23897,0.978954
5.94,0.231406,0.250882,0.61137,0.827424,0.237649,0.984189
5.96,0.231171,0.253744,0.61569,0.83041,0.237354,0.989425
5.98,0.23225,0.254907,0.621196,0.833822,0.238408,0.99466
6,0.229954,0.254029,0.621964,0.834613,0.235998,0.999896
6.02,0.230803,0.253038,0.624431,0.835709,0.236818,1.00513
6.04,0.230775,0.254453,0.628494,0.838432,0.236737,1.01037
6.06,0.231195,0.255159,0.63235,0.840719,0.237116,1.0156
6.08,0.230491,0.258347,0.634675,0.841514,0.236343,1.02084
6.1,0.23024,0.259605,0.636283,0.84207,0.236036,1.02607
6.12,0.229935,0.260283,0.6384,0.843347,0.235672,1.03131
6.14,0.229442,0.262698,0.641648,0.844775,0.235118,1.03654
6.16,0.228674,0.266632,0.645546,0.846378,0.234282,1.04177
6.18,0.227648,0.265342,0.64656,0.846038,0.233182,1.047
6.2,0.225666,0.263334,0.646869,0.846102,0.231103,1.05223
6.22,0.225546,0.262679,0.646934,0.845259,0.230932,1.05746
6.24,0.225331,0.261876,0.649734,0.846855,0.230665,1.06269
6.26,0.22353,0.266053,0.652419,0.847465,0.228774,1.06791
6.28,0.223737,0.264479,0.654713,0.848101,0.22894,1.07313
6.3,0.222459,0.265853,0.656684,0.849612,0.227586,1.07836
6.32,0.222282,0.266744,0.662143,0.853802,0.227358,1.08357
6.34,0.221404,0.267855,0.665881,0.856531,0.226415,1.08879
6.36,0.221422,0.27155,0.669434,0.857896,0.226389,1.09401
6.38,0.219789,0.267885,0.67073,0.858657,0.224674,1.09922
6.4,0.217226,0.265516,0.671516,0.858494,0.222011,1.10443
6.42,0.217686,0.265609,0.674489,0.859561,0.222436,1.10963
6.44,0.218087,0.265184,0.675522,0.859163,0.222802,1.11483
6.46,0.217749,0.267288,0.678537,0.861022,0.222414,1.12003
6.48,0.218443,0.268671,0.682916,0.862803,0.22308,1.12523
6.5,0.21636,0.268463,0.683313,0.862301,0.220912,1.13042
6.52,0.215952,0.269902,0.686136,0.863691,0.220453,1.13561
6.54,0.215129,0.271893,0.689739,0.866148,0.219572,1.1408
6.56,0.213513,0.272002,0.691415,0.868054,0.217881,1.14598
6.58,0.214045,0.272719,0.691342,0.867137,0.218383,1.15116
6.6,0.215232,0.273064,0.696568,0.870499,0.219554,1.15633
6.62,0.215311,0.273082,0.698601,0.871632,0.219594,1.1615
6.64,0.21511,0.277244,0.7041,0.875331,0.219349,1.16667
6.66,0.21331,0.276768,0.706146,0.875796,0.217475,1.17183
6.68,0.212548,0.278753,0.709655,0.877964,0.21666,1.17698
6.7,0.211246,0.283672,0.714082,0.879683,0.215294,1.18213
6.72,0.210752,0.289118,0.71798,0.881252,0.214753,1.18728
6.74,0.209584,0.286047,0.719416,0.882588,0.213524,1.19242
6.76,0.209023,0.287128,0.721555,0.884017,0.212916,1.19756
6.78,0.208167,0.28693,0.727606,0.888187,0.212006,1.20269
6.8,0.208838,0.286468,0.728802,0.889003,0.212653,1.20781
6.82,0.20884,0.286064,0.730275,0.889482,0.212619,1.21293
6.84,0.208813,0.288671,0.734473,0.891619,0.212556,1.21804
6.86,0.208362,0.285271,0.735322,0.891898,0.212061,1.22315
6.88,0.207639,0.282232,0.736655,0.892952,0.21129,1.22825
6.9,0.207452,0.28292,0.737318,0.892801,0.211065,1.23334
6.92,0.208779,0.283794,0.74174,0.896197,0.212379,1.23843
6.94,0.207176,0.283974,0.74593,0.898116,0.210715,1.24351
6.96,0.205022,0.286295,0.749004,0.900168,0.208491,1.24859
6.98,0.203782,0.283585,0.751527,0.902498,0.207195,1.25366
7,0.204851,0.286604,0.755281,0.903726,0.208249,1.25872
7.02,0.203433,0.287448,0.757603,0.90407,0.206775,1.26377
7.04,0.201339,0.290592,0.763203,0.907507,0.204613,1.26882
7.06,0.201798,0.29486,0.76718,0.909074,0.205047,1.27386
7.08,0.19959,0.298756,0.772022,0.912175,0.202772,1.27889
7.1,0.197821,0.30112,0.774511,0.913218,0.200944,1.28392
7.12,0.198169,0.301329,0.77558,0.913564,0.201266,1.28893
7.14,0.198919,0.301443,0.775647,0.913396,0.201996,1.29394
7.16,0.19728,0.306137,0.781268,0.916977,0.200301,1.29894
7.18,0.197921,0.308794,0.787472,0.921084,0.200922,1.30393
7.2,0.198271,0.306546,0.788056,0.920945,0.201246,1.30892
7.22,0.198055,0.306438,0.790083,0.923291,0.200998,1.31389
7.24,0.199131,0.307157,0.795633,0.926524,0.202059,1.31886
7.26,0.198914,0.302388,0.796062,0.926842,0.201811,1.32382
7.28,0.19811,0.306426,0.799553,0.927626,0.200966,1.32877
7.3,0.198512,0.306524,0.800769,0.928176,0.201345,1.33371
7.32,0.197312,0.303694,0.800092,0.927141,0.2001,1.33864
7.34,0.195799,0.301571,0.801432,0.927507,0.198537,1.34356
7.36,0.194732,0.302609,0.804331,0.929732,0.197427,1.34847
7.38,0.193361,0.302077,0.80781,0.932554,0.19601,1.35338
7.4,0.192211,0.304786,0.813304,0.935936,0.194817,1.35827
7.42,0.192307,0.307281,0.815397,0.936531,0.194887,1.36315
7.44,0.190423,0.309805,0.820426,0.939637,0.192951,1.36803
7.46,0.189107,0.311561,0.823534,0.94016,0.191592,1.37289
7.48,0.189769,0.315227,0.826407,0.941048,0.192237,1.37774
7.5,0.190449,0.310374,0.827827,0.942485,0.192899,1.38259
7.52,0.191468,0.311753,0.830228,0.943805,0.193906,1.38742
7.54,0.189328,0.310163,0.832591,0.945466,0.191714,1.39224
7.56,0.189812,0.309046,0.833733,0.946238,0.192178,1.39705
7.58,0.190171,0.308171,0.838198,0.948722,0.192517,1.40185
7.6,0.188927,0.309562,0.839889,0.949803,0.191233,1.40664
7.62,0.188192,0.307581,0.84254,0.951909,0.190465,1.41142
7.64,0.186389,0.309585,0.845219,0.953081,0.188616,1.41619
7.66,0.184729,0.309175,0.847964,0.955328,0.186912,1.42094
7.68,0.182777,0.310175,0.848659,0.955039,0.184914,1.42569
7.7,0.182116,0.311037,0.851104,0.957089,0.184222,1.43042
7.72,0.182546,0.308212,0.850089,0.955789,0.184635,1.43514
7.74,0.182313,0.312595,0.853061,0.956917,0.184375,1.43985
7.76,0.182974,0.314394,0.854743,0.958267,0.185021,1.44454
7.78,0.183054,0.313606,0.854763,0.957331,0.185081,1.44923
7.8,0.184209,0.316821,0.858766,0.958913,0.186226,1.4539
7.82,0.18463,0.316653,0.858894,0.95846,0.186629,1.45856
7.84,0.182973,0.318951,0.863114,0.960602,0.184934,1.4632
7.86,0.181031,0.32291,0.865406,0.961028,0.182949,1.46784
7.88,0.179717,0.327816,0.870277,0.963684,0.181601,1.47246
7.9,0.178568,0.327582,0.873412,0.965597,0.180419,1.47707
7.92,0.177855,0.324557,0.872534,0.964353,0.179677,1.48166
7.94,0.178131,0.329625,0.876403,0.966306,0.179936,1.48624
7.96,0.176326,0.333416,0.879398,0.967234,0.178093,1.49081
7.98,0.174983,0.333972,0.878916,0.966392,0.176716,1.49537
8,0.17469,0.333541,0.879674,0.966305,0.176401,1.49991
8.02,0.173674,0.337627,0.883095,0.968234,0.175356,1.50444
8.04,0.173082,0.341362,0.885834,0.969296,0.174739,1.50895
8.06,0.17257,0.337154,0.887609,0.970567,0.174203,1.51345
8.08,0.17267,0.339414,0.890444,0.971716,0.174285,1.51794
8.1,0.170418,0.338592,0.892603,0.971927,0.171993,1.52241
