TIME,EC:1,LHY:1,ZTL:1,PRR9:1,TOC1:1,Light:1
6.3,0.21879,0.245461,0.686364,0.900603,0.198356,1.07836
6.32,0.218439,0.24558,0.688305,0.900537,0.198223,1.08357
6.34,0.21639,0.242543,0.687965,0.899449,0.196547,1.08879
6.36,0.216436,0.242992,0.687904,0.898436,0.196771,1.09401
6.38,0.215378,0.241756,0.68933,0.898719,0.19599,1.09922
6.4,0.213843,0.241655,0.692753,0.899878,0.194772,1.10443
6.42,0.211539,0.24074,0.69386,0.900314,0.19285,1.10963
6.44,0.212156,0.241786,0.695363,0.901329,0.193588,1.11483
6.46,0.212134,0.238269,0.69569,0.901292,0.193743,1.12003
6.48,0.210369,0.239513,0.698587,0.902007,0.192302,1.12523
6.5,0.20978,0.240571,0.702142,0.902946,0.191935,1.13042
6.52,0.209604,0.243987,0.705345,0.903196,0.191942,1.13561
6.54,0.208063,0.244373,0.7102,0.906069,0.190699,1.1408
6.56,0.206431,0.244021,0.712082,0.906736,0.189368,1.14598
6.58,0.204643,0.246005,0.716019,0.907532,0.187892,1.15116
6.6,0.204013,0.249283,0.719838,0.909316,0.187476,1.15633
6.62,0.203307,0.250591,0.723557,0.910346,0.186988,1.1615
6.64,0.201967,0.250171,0.727266,0.91275,0.185916,1.16667
6.66,0.200801,0.252906,0.729498,0.912592,0.185,1.17183
6.68,0.199611,0.253486,0.732438,0.914821,0.184059,1.17698
6.7,0.200571,0.253456,0.736491,0.916809,0.1851,1.18213
6.72,0.199667,0.252423,0.739167,0.918682,0.184419,1.18728
6.74,0.200549,0.255488,0.742517,0.920001,0.185386,1.19242
6.76,0.200263,0.254676,0.745165,0.920838,0.185272,1.19756
6.78,0.201321,0.253404,0.747277,0.922045,0.1864,1.20269
6.8,0.200631,0.255283,0.750064,0.924012,0.185908,1.20781
6.82,0.198651,0.255817,0.751025,0.924122,0.184219,1.21293
6.84,0.200069,0.255418,0.752735,0.925528,0.185679,1.21804
6.86,0.198411,0.257865,0.754551,0.92578,0.184283,1.22315
6.88,0.197037,0.261362,0.758072,0.926385,0.183148,1.22825
6.9,0.195856,0.263703,0.762182,0.927899,0.18219,1.23334
6.92,0.193879,0.263518,0.764476,0.928366,0.180489,1.23843
6.94,0.191964,0.264664,0.765527,0.927897,0.178843,1.24351
6.96,0.191378,0.266475,0.768429,0.928694,0.178433,1.24859
6.98,0.192264,0.266216,0.773839,0.932029,0.179394,1.25366
7,0.192207,0.26464,0.77583,0.93332,0.179474,1.25872
7.02,0.191884,0.265541,0.778727,0.934753,0.179304,1.26377
7.04,0.190745,0.266957,0.780641,0.934906,0.17837,1.26882
7.06,0.190926,0.271187,0.784625,0.936372,0.178668,1.27386
7.08,0.191366,0.272639,0.788262,0.938759,0.179208,1.27889
7.1,0.190473,0.276096,0.79394,0.941873,0.178498,1.28392
7.12,0.191984,0.277681,0.79725,0.943787,0.180039,1.28893
7.14,0.191885,0.276577,0.799846,0.945831,0.18007,1.29394
7.16,0.191082,0.278198,0.801656,0.946806,0.179439,1.29894
7.18,0.189471,0.282815,0.805182,0.947162,0.178046,1.30393
7.2,0.188933,0.281507,0.807846,0.948239,0.177661,1.30892
7.22,0.189283,0.279994,0.808963,0.94751,0.178109,1.31389
7.24,0.188117,0.282511,0.813577,0.950358,0.177129,1.31886
7.26,0.187433,0.283044,0.817467,0.952465,0.176601,1.32382
7.28,0.187317,0.286575,0.820362,0.952782,0.176606,1.32877
7.3,0.18717,0.291834,0.82501,0.955021,0.176582,1.33371
7.32,0.18571,0.290633,0.826789,0.954908,0.175316,1.33864
7.34,0.183528,0.293739,0.830368,0.956616,0.173367,1.34356
7.36,0.183281,0.297781,0.835503,0.959411,0.173244,1.34847
7.38,0.182659,0.29832,0.836097,0.958761,0.172765,1.35338
7.4,0.182532,0.300011,0.840315,0.961346,0.172752,1.35827
7.42,0.183202,0.304172,0.844309,0.962969,0.173493,1.36315
7.44,0.184573,0.30468,0.848731,0.965486,0.174897,1.36803
7.46,0.185538,0.303817,0.852395,0.967762,0.175916,1.37289
7.48,0.185568,0.306365,0.852628,0.966962,0.176047,1.37774
7.5,0.184012,0.304097,0.856011,0.969267,0.174673,1.38259
7.52,0.183435,0.300767,0.857829,0.97078,0.174226,1.38742
7.54,0.182862,0.303846,0.858999,0.969993,0.173781,1.39224
7.56,0.182321,0.299051,0.858404,0.968946,0.173367,1.39705
7.58,0.181676,0.295305,0.859492,0.969606,0.17285,1.40185
7.6,0.180341,0.296066,0.861676,0.969461,0.171677,1.40664
7.62,0.181038,0.296408,0.861121,0.968361,0.172436,1.41142
7.64,0.179378,0.295344,0.86282,0.969158,0.170948,1.41619
7.66,0.177838,0.298362,0.867755,0.971726,0.169574,1.42094
7.68,0.176422,0.296728,0.869017,0.972723,0.168316,1.42569
7.7,0.17535,0.296419,0.871217,0.974702,0.167385,1.43042
7.72,0.176084,0.297659,0.874016,0.975339,0.168175,1.43514
7.74,0.175461,0.299684,0.878516,0.977756,0.16767,1.43985
7.76,0.174623,0.297354,0.88072,0.979625,0.166957,1.44454
7.78,0.173437,0.299734,0.882075,0.97875,0.16591,1.44923
7.8,0.173044,0.304259,0.886245,0.980868,0.16562,1.4539
7.82,0.173312,0.304212,0.887531,0.980067,0.165962,1.45856
7.84,0.171638,0.301164,0.888543,0.980597,0.164443,1.4632
7.86,0.171684,0.302952,0.89317,0.982947,0.16457,1.46784
7.88,0.172122,0.305922,0.895007,0.983019,0.165072,1.47246
7.9,0.171753,0.307152,0.896926,0.983664,0.164801,1.47707
7.92,0.171729,0.309889,0.900918,0.985779,0.164858,1.48166
7.94,0.171834,0.313711,0.903303,0.986358,0.165039,1.48624
7.96,0.173164,0.316222,0.905857,0.986904,0.166394,1.49081
7.98,0.172101,0.316687,0.907835,0.986863,0.16545,1.49537
8,0.171575,0.312451,0.906956,0.985588,0.165022,1.49991
8.02,0.171557,0.310134,0.908158,0.986113,0.16508,1.50444
8.04,0.170305,0.308329,0.909289,0.986353,0.16395,1.50895
8.06,0.168068,0.309941,0.909693,0.985799,0.16187,1.51345
8.08,0.167818,0.308624,0.909843,0.984849,0.161703,1.51794
8.1,0.168264,0.308558,0.911822,0.985789,0.162205,1.52241
