TIME,EC:1,LHY:1,ZTL:1,PRR9:1,TOC1:1,Light:1
1.1,0.520894,0.164601,0.389882,0.744777,0.250045,0.0411508
1.12,0.517867,0.1662,0.388959,0.741192,0.249627,0.0426505
1.14,0.512718,0.167047,0.387831,0.737609,0.248174,0.0441765
1.16,0.510154,0.16635,0.389125,0.738319,0.24796,0.0457287
1.18,0.504658,0.166844,0.388092,0.734666,0.24631,0.047307
1.2,0.503276,0.166645,0.388817,0.734142,0.246655,0.0489115
1.22,0.49962,0.167234,0.389304,0.733552,0.245878,0.050542
1.24,0.495302,0.166795,0.389506,0.732013,0.244762,0.0521985
1.26,0.492954,0.167067,0.390199,0.731852,0.244609,0.0538811
1.28,0.491087,0.168059,0.391521,0.732501,0.244686,0.0555895
1.3,0.491432,0.16811,0.39357,0.734701,0.24586,0.0573239
1.32,0.486155,0.168501,0.392345,0.730998,0.244212,0.0590841
1.34,0.485983,0.167831,0.393547,0.731405,0.245119,0.0608701
1.36,0.483173,0.169344,0.39364,0.729845,0.244688,0.0626819
1.38,0.479899,0.170409,0.393944,0.728983,0.244011,0.0645193
1.4,0.474701,0.169862,0.392801,0.725184,0.242344,0.0663824
1.42,0.473078,0.170824,0.394102,0.726005,0.242491,0.0682711
1.44,0.467873,0.171456,0.393246,0.723009,0.24079,0.0701854
1.46,0.464812,0.172136,0.393201,0.721384,0.24018,0.0721251
1.48,0.463127,0.172135,0.394168,0.721778,0.240272,0.0740902
1.5,0.461197,0.173807,0.394252,0.720412,0.240229,0.0760808
1.52,0.457204,0.174003,0.394145,0.718666,0.239101,0.0780967
1.54,0.455597,0.174079,0.396359,0.721144,0.239211,0.0801378
1.56,0.453482,0.175024,0.397821,0.722216,0.239046,0.0822042
1.58,0.451406,0.174148,0.398632,0.722285,0.238894,0.0842957
1.6,0.44818,0.174386,0.399307,0.721866,0.238122,0.0864124
1.62,0.445971,0.172947,0.400015,0.7217,0.237882,0.0885541
1.64,0.44323,0.173928,0.400599,0.721488,0.237348,0.0907207
1.66,0.44197,0.174514,0.401071,0.721179,0.237599,0.0929123
1.68,0.437979,0.176062,0.400443,0.718509,0.236372,0.0951288
1.7,0.435622,0.176073,0.40213,0.720155,0.236016,0.0973701
1.72,0.43171,0.175205,0.400996,0.716689,0.234806,0.0996361
1.74,0.428359,0.174798,0.400822,0.714651,0.233891,0.101927
1.76,0.425552,0.174007,0.401612,0.714652,0.23326,0.104242
1.78,0.421452,0.174676,0.401193,0.712852,0.231911,0.106582
1.8,0.418874,0.175173,0.401096,0.711315,0.231386,0.108946
1.82,0.41614,0.175194,0.400169,0.708438,0.230766,0.111335
1.84,0.414734,0.174684,0.400768,0.707822,0.230874,0.113748
1.86,0.412929,0.173514,0.400126,0.705112,0.230752,0.116186
1.88,0.408377,0.173934,0.39898,0.702156,0.229084,0.118648
1.9,0.407025,0.175442,0.400268,0.703103,0.229199,0.121133
1.92,0.405408,0.175625,0.400521,0.701998,0.229159,0.123643
1.94,0.404652,0.176255,0.402205,0.703191,0.229598,0.126177
1.96,0.402491,0.17704,0.403707,0.704703,0.229233,0.128735
1.98,0.401934,0.176451,0.405043,0.705982,0.229773,0.131317
2,0.402337,0.175884,0.406576,0.706885,0.230859,0.133923
2.02,0.400455,0.175755,0.408486,0.708954,0.230627,0.136552
2.04,0.400065,0.176617,0.410196,0.710496,0.231249,0.139205
2.06,0.397313,0.175987,0.409766,0.708471,0.230497,0.141882
2.08,0.395523,0.175223,0.409676,0.707152,0.230294,0.144582
2.1,0.392239,0.176062,0.409331,0.705057,0.229212,0.147306
2.12,0.390705,0.175828,0.411337,0.707319,0.229143,0.150053
2.14,0.391287,0.177159,0.413754,0.709707,0.23031,0.152823
2.16,0.389361,0.178032,0.41617,0.712189,0.229995,0.155617
2.18,0.388416,0.178019,0.418668,0.714668,0.230252,0.158433
2.2,0.387591,0.179258,0.419911,0.714833,0.230575,0.161273
2.22,0.386609,0.180512,0.422147,0.717429,0.230798,0.164136
2.24,0.382437,0.180218,0.422037,0.7156,0.229106,0.167021
2.26,0.379201,0.17922,0.422367,0.714499,0.227964,0.16993
2.28,0.377162,0.18034,0.422611,0.713062,0.227532,0.172861
2.3,0.374965,0.179567,0.42402,0.713458,0.226996,0.175815
2.32,0.37428,0.181237,0.425788,0.714963,0.227367,0.178792
2.34,0.372074,0.181201,0.426488,0.714502,0.226808,0.181791
2.36,0.37012,0.182884,0.427228,0.714445,0.226393,0.184812
2.38,0.368735,0.18265,0.428739,0.716041,0.226319,0.187856
2.4,0.365759,0.18186,0.429078,0.715398,0.22526,0.190922
2.42,0.364204,0.182347,0.428774,0.713143,0.225067,0.19401
2.44,0.360417,0.181551,0.428608,0.711815,0.223484,0.197121
2.46,0.360976,0.181182,0.429973,0.712633,0.22459,0.200253
2.48,0.358223,0.180393,0.43008,0.711988,0.223627,0.203407
2.5,0.358039,0.181961,0.43242,0.714411,0.224262,0.206584
2.52,0.35568,0.183086,0.432608,0.713246,0.223527,0.209781
2.54,0.354456,0.183468,0.43505,0.716084,0.223497,0.213001
2.56,0.351981,0.183664,0.435635,0.715832,0.222671,0.216242
2.58,0.352643,0.184276,0.437891,0.718335,0.223823,0.219505
2.6,0.350824,0.182985,0.437786,0.716729,0.223395,0.222789
2.62,0.350465,0.182243,0.437962,0.715608,0.223891,0.226094
2.64,0.347574,0.183014,0.437497,0.713597,0.222761,0.229421
2.66,0.347664,0.184528,0.437808,0.712686,0.223535,0.232768
2.68,0.345856,0.184543,0.439718,0.715239,0.223083,0.236137
2.7,0.345187,0.185864,0.440975,0.716073,0.223359,0.239527
2.72,0.343111,0.187811,0.441217,0.714868,0.222717,0.242937
2.74,0.341318,0.186642,0.441255,0.713571,0.222251,0.246368
2.76,0.341505,0.186667,0.443302,0.715182,0.223069,0.24982
2.78,0.33984,0.186494,0.44324,0.713797,0.222671,0.253293
2.8,0.338867,0.187927,0.443276,0.712611,0.22272,0.256786
2.82,0.337123,0.186533,0.44486,0.713855,0.222256,0.260299
2.84,0.336181,0.186425,0.445825,0.713869,0.222313,0.263833
2.86,0.333898,0.184838,0.445436,0.712737,0.221476,0.267387
2.88,0.333326,0.184179,0.447842,0.715172,0.221768,0.27096
2.9,0.330095,0.184215,0.447774,0.714303,0.220282,0.274554
2.92,0.327327,0.184215,0.448119,0.713919,0.219096,0.278168
2.94,0.328456,0.185209,0.450606,0.716129,0.220511,0.281802
2.96,0.328328,0.185331,0.451641,0.716782,0.221081,0.285455
2.98,0.327421,0.186216,0.454168,0.718747,0.22112,0.289128
3,0.326768,0.18641,0.45409,0.717352,0.221326,0.29282
3.02,0.324766,0.186684,0.454949,0.718166,0.220611,0.296532
3.04,0.32107,0.185631,0.455102,0.71744,0.218737,0.300263
3.06,0.321533,0.187036,0.456629,0.718327,0.219688,0.304013
3.08,0.321679,0.187604,0.459398,0.721166,0.22042,0.307782
3.1,0.321383,0.188023,0.459425,0.719414,0.220844,0.31157
3.12,0.320073,0.188233,0.460312,0.719778,0.220566,0.315377
3.14,0.31892,0.189247,0.460857,0.719739,0.220391,0.319203
3.16,0.319226,0.190412,0.462657,0.721017,0.221218,0.323048
3.18,0.318542,0.189428,0.464253,0.722416,0.221356,0.326911
3.2,0.320414,0.190756,0.466205,0.724265,0.223267,0.330792
3.22,0.318793,0.191422,0.467925,0.725747,0.22274,0.334692
3.24,0.319281,0.192104,0.469403,0.726273,0.223682,0.33861
3.26,0.318741,0.193874,0.47108,0.726548,0.2239,0.342547
3.28,0.316011,0.192963,0.471964,0.726934,0.222573,0.346501
3.3,0.313643,0.192131,0.473183,0.727466,0.221493,0.350473
3.32,0.311945,0.192549,0.47461,0.727592,0.220878,0.354463
3.34,0.311464,0.19426,0.475602,0.727577,0.221118,0.358471
3.36,0.310891,0.193377,0.476506,0.72787,0.22129,0.362496
3.38,0.309049,0.194933,0.479087,0.730079,0.220552,0.366539
3.4,0.307049,0.195187,0.479393,0.729708,0.219693,0.370599
3.42,0.305103,0.193624,0.480304,0.730163,0.218866,0.374676
3.44,0.305957,0.194275,0.481812,0.731303,0.220043,0.378771
3.46,0.303455,0.193732,0.482959,0.732629,0.218801,0.382883
3.48,0.302346,0.19289,0.483103,0.731572,0.218557,0.387011
3.5,0.301182,0.194197,0.485011,0.733476,0.218267,0.391156
3.52,0.299022,0.194395,0.484265,0.731474,0.217248,0.395318
3.54,0.296734,0.193448,0.485861,0.733052,0.216128,0.399497
3.56,0.295782,0.193672,0.488935,0.736136,0.215976,0.403692
3.58,0.296325,0.193091,0.49153,0.738574,0.21691,0.407903
3.6,0.295624,0.19289,0.493397,0.739321,0.216931,0.412131
3.62,0.295034,0.193655,0.495656,0.740837,0.217028,0.416375
3.64,0.292689,0.194945,0.496305,0.740648,0.215828,0.420634
3.66,0.292506,0.195559,0.496992,0.741121,0.216216,0.42491
3.68,0.292063,0.196244,0.499416,0.743532,0.216408,0.429201
3.7,0.291836,0.196228,0.500072,0.743208,0.216756,0.433508
3.72,0.290683,0.196712,0.502297,0.745429,0.216412,0.437831
3.74,0.289198,0.198194,0.503374,0.74525,0.215814,0.442169
3.76,0.288306,0.197329,0.505711,0.747491,0.215653,0.446522
3.78,0.285141,0.197174,0.506431,0.747341,0.213785,0.450891
3.8,0.285191,0.196776,0.506273,0.74586,0.214322,0.455274
3.82,0.283398,0.196712,0.508106,0.746935,0.213468,0.459672
3.84,0.281902,0.198618,0.508999,0.746825,0.212831,0.464086
3.86,0.280555,0.19785,0.511935,0.749817,0.212302,0.468514
3.88,0.279856,0.198457,0.514154,0.752434,0.212257,0.472956
3.9,0.277524,0.198325,0.514472,0.752231,0.210967,0.477413
3.92,0.275746,0.199707,0.516457,0.752853,0.210092,0.481884
3.94,0.276258,0.200068,0.519491,0.755301,0.210957,0.48637
3.96,0.275758,0.200739,0.521585,0.757883,0.211047,0.490869
3.98,0.27399,0.203124,0.523123,0.758009,0.210159,0.495383
4,0.272056,0.201973,0.524242,0.758357,0.209138,0.49991
4.02,0.271492,0.201922,0.525472,0.759672,0.209165,0.504451
4.04,0.270833,0.202564,0.526499,0.760429,0.209115,0.509006
4.06,0.269798,0.202775,0.52986,0.763658,0.208768,0.513574
4.08,0.269252,0.202322,0.532075,0.765997,0.208796,0.518155
4.1,0.269018,0.204728,0.533065,0.765822,0.209062,0.52275
4.12,0.269817,0.204688,0.535924,0.768424,0.210128,0.527358
4.14,0.267828,0.204242,0.537596,0.768941,0.209018,0.531979
4.16,0.266932,0.20329,0.538225,0.769233,0.208755,0.536612
4.18,0.265587,0.205211,0.540579,0.770524,0.208136,0.541258
4.2,0.265149,0.204648,0.5421,0.771467,0.208224,0.545917
4.22,0.26435,0.204687,0.542865,0.771917,0.208024,0.550588
4.24,0.264928,0.206505,0.544621,0.772717,0.208904,0.555272
4.26,0.264771,0.206677,0.547493,0.775473,0.209201,0.559968
4.28,0.265057,0.209095,0.550856,0.777717,0.209846,0.564676
4.3,0.265332,0.211361,0.554588,0.781183,0.210479,0.569395
4.32,0.264236,0.211259,0.556907,0.783546,0.21002,0.574127
4.34,0.263064,0.210498,0.559339,0.785259,0.209496,0.57887
4.36,0.260377,0.211126,0.560831,0.785584,0.20776,0.583625
4.38,0.259646,0.210364,0.561139,0.78577,0.207579,0.588391
4.4,0.257476,0.21132,0.561526,0.785058,0.206242,0.593169
4.42,0.257341,0.212086,0.563789,0.787437,0.20653,0.597957
4.44,0.257336,0.212323,0.567117,0.789871,0.206919,0.602757
4.46,0.256167,0.211112,0.567327,0.788837,0.206369,0.607568
4.48,0.25463,0.210255,0.571435,0.792512,0.205517,0.612389
4.5,0.252315,0.210603,0.573349,0.793285,0.20403,0.617221
4.52,0.252403,0.208736,0.574599,0.794713,0.204483,0.622063
4.54,0.252297,0.209124,0.577098,0.796228,0.204775,0.626916
4.56,0.25158,0.208912,0.579829,0.799218,0.204568,0.631779
4.58,0.251627,0.207901,0.580055,0.798654,0.204979,0.636652
4.6,0.250029,0.20757,0.581077,0.798746,0.204045,0.641535
4.62,0.248406,0.208914,0.583362,0.799441,0.203085,0.646428
4.64,0.24732,0.207051,0.585015,0.801288,0.20256,0.651331
4.66,0.24608,0.208034,0.585015,0.80059,0.201905,0.656243
4.68,0.245886,0.209701,0.589015,0.803719,0.202103,0.661165
4.7,0.243267,0.209678,0.589672,0.803272,0.200303,0.666095
4.72,0.242096,0.20995,0.59052,0.802916,0.19969,0.671035
4.74,0.241014,0.210489,0.594367,0.805791,0.199145,0.675985
4.76,0.238948,0.20878,0.596395,0.807898,0.197783,0.680942
4.78,0.239217,0.210137,0.600169,0.810593,0.198348,0.685909
4.8,0.239843,0.209938,0.601155,0.81051,0.199208,0.690884
4.82,0.24067,0.210402,0.603326,0.811189,0.200233,0.695868
4.84,0.239121,0.209579,0.603909,0.811198,0.199278,0.70086
4.86,0.238394,0.208639,0.604229,0.811244,0.199004,0.705861
4.88,0.238633,0.208745,0.604887,0.810984,0.199532,0.710869
4.9,0.238787,0.208837,0.608038,0.813487,0.199988,0.715885
4.92,0.240258,0.208007,0.610346,0.815174,0.201544,0.720909
4.94,0.237938,0.206925,0.612076,0.816074,0.199918,0.725941
4.96,0.236529,0.207556,0.614189,0.817311,0.199051,0.73098
4.98,0.2358,0.208492,0.614666,0.81702,0.198752,0.736027
5,0.235434,0.20991,0.616529,0.818007,0.198756,0.741081
5.02,0.235569,0.209533,0.618335,0.819153,0.199181,0.746142
5.04,0.23572,0.209455,0.620379,0.820485,0.199617,0.75121
5.06,0.236362,0.209243,0.620993,0.820344,0.200465,0.756284
5.08,0.236426,0.209926,0.622006,0.820548,0.200822,0.761366
5.1,0.235929,0.211947,0.625216,0.823361,0.2007,0.766454
5.12,0.234198,0.211579,0.628045,0.824946,0.199524,0.771548
5.14,0.234088,0.210986,0.631279,0.827081,0.199724,0.776649
5.16,0.23246,0.209627,0.632142,0.827493,0.198627,0.781756
5.18,0.232462,0.209374,0.633847,0.827817,0.198918,0.786868
5.2,0.232445,0.211324,0.634445,0.827367,0.199191,0.791987
5.22,0.231913,0.21487,0.639088,0.830394,0.19902,0.797111
5.24,0.231324,0.213421,0.640011,0.830669,0.198796,0.802241
5.26,0.230114,0.212137,0.641553,0.832248,0.198036,0.807376
5.28,0.228604,0.212065,0.645508,0.835061,0.197013,0.812517
5.3,0.227325,0.210196,0.647222,0.836847,0.196185,0.817663
5.32,0.228312,0.212734,0.650597,0.839104,0.19731,0.822813
5.34,0.228944,0.212882,0.653132,0.840456,0.198128,0.827969
5.36,0.229223,0.21206,0.655666,0.842626,0.198637,0.833129
5.38,0.228494,0.213532,0.659084,0.844652,0.198271,0.838294
5.4,0.229129,0.214092,0.659795,0.845284,0.199086,0.843463
5.42,0.227688,0.213035,0.662295,0.847042,0.198093,0.848637
5.44,0.228652,0.212976,0.665858,0.849485,0.199191,0.853814
5.46,0.229567,0.213079,0.667684,0.851105,0.200246,0.858996
5.48,0.230153,0.21335,0.669632,0.85122,0.201012,0.864182
5.5,0.229256,0.215655,0.671641,0.851936,0.20048,0.869371
5.52,0.228342,0.213972,0.673239,0.853269,0.19993,0.874564
5.54,0.226758,0.215089,0.67601,0.855079,0.19879,0.87976
5.56,0.226098,0.217422,0.677728,0.855411,0.198456,0.88496
5.58,0.225272,0.218584,0.677953,0.854576,0.197974,0.890163
5.6,0.224493,0.219135,0.681981,0.857167,0.197531,0.895368
5.62,0.221887,0.22169,0.684855,0.858354,0.195476,0.900577
5.64,0.221321,0.224292,0.687174,0.858653,0.195213,0.905788
5.66,0.220621,0.225326,0.69081,0.861709,0.194831,0.911002
5.68,0.221147,0.225734,0.690477,0.860906,0.195528,0.916219
5.7,0.220245,0.228535,0.694213,0.863349,0.194961,0.921438
5.72,0.220635,0.229827,0.69475,0.862532,0.195535,0.926658
5.74,0.21882,0.229048,0.696851,0.864168,0.194152,0.931881
5.76,0.216815,0.23034,0.699384,0.864628,0.192596,0.937106
5.78,0.217271,0.229832,0.700027,0.865085,0.193224,0.942332
5.8,0.21561,0.232417,0.704218,0.867529,0.191967,0.94756
5.82,0.213409,0.234507,0.706749,0.868986,0.190224,0.95279
5.84,0.212768,0.237291,0.710831,0.87188,0.189868,0.958021
5.86,0.213194,0.237886,0.714179,0.873239,0.190463,0.963253
5.88,0.213643,0.239455,0.715274,0.873667,0.191076,0.968486
5.9,0.212308,0.238838,0.717241,0.875491,0.190092,0.973719
5.92,0.211563,0.238632,0.717904,0.874874,0.189633,0.978954
5.94,0.211999,0.237386,0.718861,0.874943,0.19023,0.984189
5.96,0.211559,0.237305,0.722678,0.877516,0.19004,0.989425
5.98,0.208993,0.236759,0.725106,0.878469,0.187936,0.99466
6,0.206863,0.237655,0.727934,0.879653,0.186221,0.999896
6.02,0.208246,0.23739,0.731384,0.882462,0.187665,1.00513
6.04,0.208941,0.236926,0.733077,0.882991,0.188488,1.01037
6.06,0.208256,0.238803,0.735614,0.883806,0.188064,1.0156
6.08,0.208256,0.240637,0.739092,0.886008,0.188258,1.02084
6.1,0.206544,0.239181,0.740744,0.887708,0.1869,1.02607
6.12,0.205794,0.240281,0.74213,0.88746,0.186411,1.03131
6.14,0.204332,0.240901,0.743252,0.887583,0.185273,1.03654
6.16,0.203857,0.240524,0.747062,0.889991,0.185028,1.04177
6.18,0.203412,0.239895,0.747705,0.890038,0.184807,1.047
6.2,0.202056,0.240862,0.748004,0.889528,0.183756,1.05223
6.22,0.202612,0.242978,0.750951,0.890953,0.184443,1.05746
6.24,0.20324,0.243517,0.755386,0.894104,0.185193,1.06269
6.26,0.201335,0.245465,0.757356,0.894788,0.183633,1.06791
6.28,0.201314,0.249708,0.760765,0.896188,0.18379,1.07313
6.3,0.199724,0.251939,0.764478,0.898858,0.18251,1.07836
6.32,0.197553,0.250195,0.765748,0.899599,0.180697,1.08357
6.34,0.198117,0.251939,0.769474,0.902428,0.181383,1.08879
6.36,0.19872,0.253737,0.772869,0.903885,0.182103,1.09401
6.38,0.199689,0.254551,0.776123,0.906403,0.183158,1.09922
6.4,0.199946,0.259154,0.778853,0.907064,0.183558,1.10443
6.42,0.198689,0.262416,0.783014,0.909355,0.182567,1.10963
6.44,0.198509,0.262913,0.7855,0.909928,0.182564,1.11483
6.46,0.199767,0.263854,0.788904,0.912832,0.183881,1.12003
6.48,0.198572,0.265162,0.790687,0.91443,0.182938,1.12523
6.5,0.196561,0.266092,0.793108,0.915168,0.181241,1.13042
6.52,0.196074,0.263779,0.795205,0.916889,0.180948,1.13561
6.54,0.19679,0.265089,0.795525,0.916761,0.181762,1.1408
6.56,0.195332,0.26235,0.794548,0.915318,0.180567,1.14598
6.58,0.193527,0.260209,0.794923,0.915638,0.179048,1.15116
6.6,0.193511,0.260344,0.798934,0.918297,0.179182,1.15633
6.62,0.193763,0.262114,0.802676,0.919984,0.179562,1.1615
6.64,0.193635,0.26361,0.805029,0.921195,0.17959,1.16667
6.66,0.191266,0.266494,0.807907,0.922561,0.177536,1.17183
6.68,0.191958,0.267735,0.811535,0.924729,0.178322,1.17698
6.7,0.190055,0.268735,0.815689,0.927948,0.176695,1.18213
6.72,0.18795,0.271072,0.818615,0.929919,0.174876,1.18728
6.74,0.186435,0.271694,0.81959,0.930238,0.173605,1.19242
6.76,0.185949,0.270944,0.820766,0.931057,0.173289,1.19756
6.78,0.185123,0.272471,0.825255,0.933654,0.172654,1.20269
6.8,0.184274,0.268745,0.82711,0.935638,0.171996,1.20781
6.82,0.183625,0.270986,0.829819,0.937558,0.171522,1.21293
6.84,0.182216,0.270137,0.831061,0.937997,0.170337,1.21804
6.86,0.183147,0.273229,0.834997,0.940731,0.171337,1.22315
6.88,0.183408,0.277988,0.838371,0.942114,0.17171,1.22825
6.9,0.18316,0.280671,0.840122,0.942342,0.171604,1.23334
6.92,0.183829,0.282395,0.843143,0.943426,0.172357,1.23843
6.94,0.182116,0.279184,0.843635,0.943899,0.170874,1.24351
6.96,0.181599,0.275427,0.843872,0.943733,0.170512,1.24859
6.98,0.181632,0.273533,0.845312,0.944691,0.170664,1.25366
7,0.182721,0.27306,0.847845,0.946547,0.171808,1.25872
7.02,0.184286,0.270205,0.849412,0.947743,0.173399,1.26377
7.04,0.183889,0.273738,0.852262,0.949319,0.173143,1.26882
7.06,0.183584,0.275572,0.856261,0.951922,0.172971,1.27386
7.08,0.185127,0.280287,0.860252,0.954531,0.174541,1.27889
7.1,0.184108,0.28231,0.863302,0.956773,0.173693,1.28392
7.12,0.185367,0.28532,0.867517,0.959021,0.174995,1.28893
7.14,0.185527,0.284237,0.868481,0.95934,0.175257,1.29394
7.16,0.184889,0.284349,0.871611,0.960889,0.174764,1.29894
7.18,0.186055,0.284345,0.875598,0.963463,0.175975,1.30393
7.2,0.183439,0.285308,0.877491,0.963344,0.173608,1.30892
7.22,0.181608,0.283849,0.877154,0.962695,0.171982,1.31389
7.24,0.182104,0.283655,0.879004,0.962975,0.172557,1.31886
7.26,0.181177,0.286315,0.882094,0.964682,0.171782,1.32382
7.28,0.179179,0.290949,0.885144,0.96591,0.16999,1.32877
7.3,0.178676,0.290498,0.885145,0.965004,0.169615,1.33371
7.32,0.179375,0.286879,0.887067,0.966851,0.170379,1.33864
7.34,0.178474,0.287834,0.890123,0.968964,0.169624,1.34356
7.36,0.176609,0.289111,0.893209,0.970242,0.167949,1.34847
7.38,0.177483,0.291096,0.89446,0.970892,0.168877,1.35338
7.4,0.178008,0.292576,0.894841,0.970208,0.169474,1.35827
7.42,0.176353,0.294438,0.897066,0.971625,0.167993,1.36315
7.44,0.175899,0.291528,0.899901,0.973873,0.167655,1.36803
7.46,0.176367,0.29197,0.90077,0.973773,0.168194,1.37289
7.48,0.174869,0.292699,0.901847,0.973351,0.166858,1.37774
7.5,0.17594,0.290164,0.903415,0.974876,0.16797,1.38259
7.52,0.175265,0.289954,0.904652,0.975701,0.167416,1.38742
7.54,0.174218,0.289043,0.906212,0.976466,0.166505,1.39224
7.56,0.173017,0.287236,0.908217,0.977733,0.165444,1.39705
7.58,0.173011,0.287528,0.909521,0.978599,0.165526,1.40185
7.6,0.171719,0.291042,0.911498,0.979339,0.164376,1.40664
7.62,0.173171,0.29149,0.913782,0.981292,0.165851,1.41142
7.64,0.173652,0.292036,0.91728,0.983138,0.166396,1.41619
7.66,0.173873,0.295338,0.918305,0.982745,0.16669,1.42094
7.68,0.172049,0.2952,0.919046,0.983452,0.165024,1.42569
7.7,0.172011,0.292281,0.91883,0.982877,0.165069,1.43042
7.72,0.171977,0.293351,0.921353,0.984227,0.165116,1.43514
7.74,0.171424,0.295975,0.923332,0.985279,0.164665,1.43985
7.76,0.171275,0.297878,0.923228,0.984599,0.1646,1.44454
7.78,0.171545,0.295671,0.924286,0.985435,0.164937,1.44923
7.8,0.171975,0.295998,0.925846,0.986859,0.165427,1.4539
7.82,0.172642,0.293272,0.925696,0.986473,0.166144,1.45856
7.84,0.17235,0.29421,0.928021,0.987934,0.165938,1.4632
7.86,0.173028,0.298062,0.931112,0.990115,0.166665,1.46784
7.88,0.172293,0.302917,0.933269,0.991051,0.16603,1.47246
7.9,0.170794,0.303313,0.935724,0.993019,0.164657,1.47707
7.92,0.169871,0.302129,0.938384,0.994441,0.163839,1.48166
7.94,0.170313,0.303961,0.938918,0.994317,0.164336,1.48624
7.96,0.171005,0.306783,0.940222,0.994074,0.165074,1.49081
7.98,0.169862,0.304612,0.941497,0.994396,0.164039,1.49537
8,0.16742,0.306589,0.941947,0.993678,0.161748,1.49991
8.02,0.166123,0.300823,0.942713,0.994253,0.160562,1.50444
8.04,0.166989,0.300704,0.945743,0.996216,0.161466,1.50895
8.06,0.166331,0.30183,0.947142,0.996854,0.160895,1.51345
8.08,0.164934,0.306517,0.949066,0.9976,0.159609,1.51794
8.1,0.166077,0.308479,0.950969,0.998415,0.160779,1.52241
